utt_id,speaker,condition,gender,age_bucket,gender_match,interlocutor_age_bucket
train_1721_1,MAYA,code_switched,female,Older,different,Younger
train_1585_1,SAHIL,monolingual_HI,male,Younger,different,Younger
train_1679_1,INDRAVARDHAN,code_switched,male,Older,same,Older
train_1563_2,MONISHA,code_switched,female,Younger,different,Younger
train_1545_1,SAHIL,code_switched,male,Younger,same,Older
train_1500_1,INDRAVARDHAN,monolingual_HI,male,Older,same,Younger
train_1746_6,SIDDHARTH,code_switched,male,Younger,same,Older
train_1627_2,INDRAVARDHAN,code_switched,male,Older,different,Older
train_1483_2,MAYA,code_switched,female,Older,different,Older
train_1759_1,SAHIL,code_switched,male,Younger,different,Younger
train_1400_4,SAHIL,monolingual_EN,male,Younger,same,Younger
train_1502_3,MADHUSUDAN,code_switched,male,Older,same,Older
train_1547_3,SAHIL,code_switched,male,Younger,same,Older
train_1603_3,SAHIL,monolingual_EN,male,Younger,same,Older
train_1603_2,MADHUSUDAN,code_switched,male,Older,same,Younger
train_1625_1,INDRAVARDHAN,code_switched,male,Older,different,Older
train_1502_2,INDRAVARDHAN,code_switched,male,Older,same,Older
train_1547_2,SURI,code_switched,male,Older,same,Younger
train_1400_5,BABU,code_switched,male,Older,same,Younger
train_1399_8,MAYA,monolingual_HI,female,Older,different,Younger
train_1780_1,INDRAVARDHAN,monolingual_HI,male,Older,same,Younger
train_1563_3,SAHIL,code_switched,male,Younger,different,Younger
train_1723_2,MAYA,code_switched,female,Older,same,Younger
train_1391_1,INDRAVARDHAN,code_switched,male,Older,same,Younger
train_1740_1,SAHIL,code_switched,male,Younger,different,Younger
train_1605_4,MAYA,code_switched,female,Older,different,Younger
train_1373_6,INDRAVARDHAN,monolingual_EN,male,Older,different,Older
train_1618_1,MONISHA,monolingual_HI,female,Younger,different,Younger
train_1465_2,INDRAVARDHAN,code_switched,male,Older,same,Younger
train_1585_2,MONISHA,code_switched,female,Younger,different,Younger
train_1357_5,SIDDHARTH,monolingual_HI,male,Younger,same,Older
train_1684_2,ROSESH,monolingual_HI,male,Younger,same,Older
train_1578_2,MAYA,code_switched,female,Older,different,Younger
train_1391_3,INDRAVARDHAN,monolingual_HI,male,Older,same,Younger
train_1545_2,INDRAVARDHAN,code_switched,male,Older,same,Younger
train_1563_1,SAHIL,code_switched,male,Younger,different,Younger
train_1746_5,INDRAVARDHAN,code_switched,male,Older,same,Older
train_1780_3,INDRAVARDHAN,code_switched,male,Older,same,Younger
train_1627_1,MAYA,code_switched,female,Older,different,Older
train_1483_1,INDRAVARDHAN,code_switched,male,Older,different,Older
train_1759_2,MONISHA,code_switched,female,Younger,different,Younger
train_1631_10,ROSESH,code_switched,male,Younger,different,Older
train_1353_1,INDRAVARDHAN,code_switched,male,Older,different,Older
train_1782_1,INDRAVARDHAN,monolingual_HI,male,Older,same,Younger
train_1727_4,MAYA,code_switched,female,Older,same,Older
train_1625_3,INDRAVARDHAN,code_switched,male,Older,same,Older
train_1646_1,SAHIL,code_switched,male,Younger,different,Younger
train_1727_5,INDRAVARDHAN,code_switched,male,Older,different,Older
train_1631_11,MAYA,code_switched,female,Older,different,Younger
train_1400_6,SAHIL,monolingual_EN,male,Younger,same,Older
train_1547_1,SAHIL,monolingual_HI,male,Younger,same,Older
train_1502_1,MADHUSUDAN,monolingual_HI,male,Older,same,Older
train_1780_2,SUKETU,monolingual_HI,male,Younger,same,Older
train_1500_3,INDRAVARDHAN,monolingual_HI,male,Older,same,Older
train_1723_1,MONISHA,code_switched,female,Younger,same,Older
train_1642_5,INDRAVARDHAN,monolingual_HI,male,Older,same,Younger
train_1684_3,INDRAVARDHAN,code_switched,male,Older,same,Younger
train_1391_2,SAHIL,monolingual_HI,male,Younger,same,Older
train_1357_4,INDRAVARDHAN,monolingual_HI,male,Older,same,Younger
train_1679_3,INDRAVARDHAN,code_switched,male,Older,same,Older
train_1618_2,SAHIL,code_switched,male,Younger,different,Younger
train_1462_2,MAYA,code_switched,female,Older,different,Older
train_1459_4,SAHIL,code_switched,male,Younger,different,Younger
train_1763_2,MAYA,code_switched,female,Older,same,Younger
train_1658_1,MAYA,code_switched,female,Older,same,Older
train_1582_2,MAYA,code_switched,female,Older,same,Older
train_1559_1,INDRAVARDHAN,code_switched,male,Older,different,Older
train_1521_1,MONISHA,code_switched,female,Younger,same,Older
train_1665_1,SAHIL,monolingual_EN,male,Younger,same,Older
train_1464_4,MAYA,code_switched,female,Older,same,Younger
train_1778_1,JUGALKISHORE,code_switched,male,Older,different,Older
train_1631_9,MAYA,code_switched,female,Older,different,Younger
train_1622_3,SAHIL,code_switched,male,Younger,different,Younger
train_1479_1,KRISH,monolingual_HI,male,Younger,same,Younger
train_1622_2,MONISHA,code_switched,female,Younger,different,Younger
train_1631_8,ROSESH,monolingual_HI,male,Younger,different,Older
train_1464_5,MONISHA,code_switched,female,Younger,same,Older
train_1540_1,MONISHA,code_switched,female,Younger,different,Younger
train_1370_1,INDRAVARDHAN,code_switched,male,Older,different,Younger
train_1356_2,SAHIL,code_switched,male,Younger,different,Younger
train_1418_1,MAYA,code_switched,female,Older,different,Older
train_1527_6,ROSESH,monolingual_HI,male,Younger,different,Older
train_1681_1,MAYA,code_switched,female,Older,different,Younger
train_1546_7,MAYA,code_switched,female,Older,same,Younger
train_1525_4,MAYA,code_switched,female,Older,same,Older
train_1639_1,MAYA,code_switched,female,Older,same,Older
train_1427_1,INDRAVARDHAN,code_switched,male,Older,different,Older
train_1639_3,MAYA,code_switched,female,Older,different,Older
train_1763_1,MONISHA,monolingual_HI,female,Younger,same,Older
train_1726_1,SAHIL,code_switched,male,Younger,same,Younger
train_1681_3,MAYA,code_switched,female,Older,different,Younger
train_1783_4,INDRAVARDHAN,code_switched,male,Older,same,Younger
train_1527_4,ROSESH,code_switched,male,Younger,different,Older
train_1658_2,INDRAVARDHAN,code_switched,male,Older,different,Older
train_1559_2,MAYA,monolingual_EN,female,Older,different,Older
train_1582_1,RADHABAI,monolingual_HI,female,Older,same,Older
train_1683_1,SAHIL,code_switched,male,Younger,different,Older
train_1663_4,SAHIL,code_switched,male,Younger,same,Older
train_1521_2,MAYA,monolingual_HI,female,Older,same,Younger
train_1418_3,MAYA,code_switched,female,Older,different,Older
train_1370_3,INDRAVARDHAN,monolingual_EN,male,Older,different,Younger
train_1464_7,MONISHA,monolingual_EN,female,Younger,same,Older
train_1540_3,MONISHA,code_switched,female,Younger,same,Younger
train_1479_2,SAHIL,code_switched,male,Younger,same,Younger
train_1622_1,SAHIL,code_switched,male,Younger,different,Younger
train_1464_6,MAYA,monolingual_EN,female,Older,same,Younger
train_1370_2,KOKI,code_switched,female,Younger,different,Older
train_1356_1,MONISHA,code_switched,female,Younger,different,Younger
train_1665_3,SAHIL,code_switched,male,Younger,same,Younger
train_1418_2,INDRAVARDHAN,monolingual_HI,male,Older,different,Older
train_1486_1,MAYA,code_switched,female,Older,different,Younger
train_1663_5,INDRAVARDHAN,code_switched,male,Older,same,Younger
train_1702_1,INDRAVARDHAN,code_switched,male,Older,same,Younger
train_1747_1,MAYA,code_switched,female,Older,same,Younger
train_1527_5,MAYA,monolingual_EN,female,Older,different,Younger
train_1681_2,ROSESH,code_switched,male,Younger,different,Older
train_1639_2,INDRAVARDHAN,monolingual_HI,male,Older,different,Older
train_1593_8,SAHIL,monolingual_HI,male,Younger,same,Younger
train_1560_3,MAYA,monolingual_EN,female,Older,same,Older
train_1661_3,SAHIL,monolingual_HI,male,Younger,different,Younger
train_1783_1,SAHIL,monolingual_HI,male,Younger,same,Older
train_1459_2,MONISHA,code_switched,female,Younger,different,Younger
train_1700_7,INDRAVARDHAN,code_switched,male,Older,same,Older
train_1527_1,MAYA,monolingual_HI,female,Older,different,Younger
train_1438_3,MAYA,monolingual_HI,female,Older,different,Younger
train_1626_1,MONISHA,code_switched,female,Younger,same,Older
train_1663_1,INDRAVARDHAN,monolingual_HI,male,Older,same,Younger
train_1584_2,ROSESH,code_switched,male,Younger,same,Older
train_1678_2,MAYA,code_switched,female,Older,different,Younger
train_1440_3,MAYA,code_switched,female,Older,different,Older
train_1421_2,INDRAVARDHAN,monolingual_HI,male,Older,different,Older
train_1464_2,MAYA,monolingual_HI,female,Older,same,Younger
train_1499_2,INDRAVARDHAN,code_switched,male,Older,different,Older
train_1765_3,SAHIL,code_switched,male,Younger,same,Younger
train_1622_4,MONISHA,code_switched,female,Younger,different,Younger
train_1464_3,MONISHA,code_switched,female,Younger,same,Older
train_1421_3,MAYA,code_switched,female,Older,different,Older
train_1466_1,MAYA,code_switched,female,Older,different,Older
train_1507_5,MAYA,code_switched,female,Older,different,Younger
train_1440_2,INDRAVARDHAN,code_switched,male,Older,different,Older
train_1438_2,DUSHYANT,code_switched,male,Younger,same,Younger
train_1376_1,SAHIL,code_switched,male,Younger,same,Younger
train_1459_3,MONISHA,code_switched,female,Younger,same,Younger
train_1661_2,MONISHA,code_switched,female,Younger,different,Younger
train_1560_2,RADHABAI,code_switched,female,Older,same,Older
train_1525_2,MAYA,code_switched,female,Older,same,Younger
train_1369_4,MADHUSUDAN,monolingual_HI,male,Older,same,Older
train_1369_6,INDRAVARDHAN,code_switched,male,Older,same,Older
train_1783_2,INDRAVARDHAN,code_switched,male,Older,same,Younger
train_1459_1,SAHIL,code_switched,male,Younger,same,Younger
train_1562_2,INDRAVARDHAN,code_switched,male,Older,different,Older
train_1527_2,ROSESH,code_switched,male,Younger,different,Older
train_1544_1,INDRAVARDHAN,code_switched,male,Older,different,Older
train_1658_4,MAYA,code_switched,female,Older,different,Older
train_1663_2,SAHIL,code_switched,male,Younger,same,Older
train_1645_1,SAHIL,code_switched,male,Younger,same,Younger
train_1584_1,PHADKE,code_switched,male,Older,same,Older
train_1678_1,SAHIL,monolingual_HI,male,Younger,different,Older
train_1423_3,MAYA,code_switched,female,Older,same,Younger
train_1370_5,KOKI,code_switched,female,Younger,same,Younger
train_1665_4,INDRAVARDHAN,code_switched,male,Older,same,Younger
train_1464_1,MONISHA,monolingual_HI,female,Younger,same,Older
train_1421_1,MAYA,code_switched,female,Older,different,Older
val_89_2,MAYA,code_switched,female,Older,same,Younger
val_31_2,SAHIL,code_switched,male,Younger,different,Younger
val_17_1,INDRAVARDHAN,code_switched,male,Older,same,Younger
val_74_2,SAHIL,code_switched,male,Younger,different,Older
val_221_7,BAA,code_switched,female,Older,same,Older
val_6_2,MONISHA,code_switched,female,Younger,different,Younger
val_185_2,INDRAVARDHAN,monolingual_HI,male,Older,different,Younger
val_100_2,MAYA,code_switched,female,Older,different,Younger
val_161_3,MAYA,code_switched,female,Older,same,Younger
val_147_1,MONISHA,monolingual_HI,female,Younger,different,Older
val_161_2,MONISHA,code_switched,female,Younger,same,Younger
val_76_1,INDRAVARDHAN,monolingual_HI,male,Older,same,Younger
val_15_2,SAHIL,code_switched,male,Younger,same,Younger
val_6_3,SAHIL,code_switched,male,Younger,different,Younger
val_74_3,SAHIL,code_switched,male,Younger,same,Younger
val_4_1,NAISHA,monolingual_EN,female,Older,different,Older
val_89_3,MONISHA,code_switched,female,Younger,same,Older
val_89_1,MONISHA,code_switched,female,Younger,same,Older
val_205_5,SAHIL,code_switched,male,Younger,different,Younger
val_169_9,MAYA,code_switched,female,Older,different,Younger
val_6_1,SAHIL,monolingual_HI,male,Younger,different,Younger
val_178_1,SAHIL,code_switched,male,Younger,same,Older
val_185_1,MONISHA,monolingual_HI,female,Younger,different,Older
val_100_1,ROSESH,monolingual_HI,male,Younger,different,Older
val_92_2,INDRAVARDHAN,monolingual_HI,male,Older,different,Younger
val_161_1,MONISHA,code_switched,female,Younger,same,Older
val_147_2,INDRAVARDHAN,monolingual_HI,male,Older,different,Younger
val_15_1,ROSESH,monolingual_HI,male,Younger,same,Younger
val_205_4,MONISHA,code_switched,female,Younger,different,Younger
val_4_2,INDRAVARDHAN,code_switched,male,Older,different,Older
val_89_4,MONISHA,code_switched,female,Younger,same,Younger
val_74_4,SAHIL,code_switched,male,Younger,same,Younger
val_94_1,INDRAVARDHAN,monolingual_HI,male,Older,same,Older
val_207_2,INDRAVARDHAN,code_switched,male,Older,different,Older
val_158_1,INDRAVARDHAN,code_switched,male,Older,different,Older
val_161_5,MAYA,code_switched,female,Older,same,Younger
val_37_2,MAYA,code_switched,female,Older,different,Younger
val_161_4,MONISHA,code_switched,female,Younger,same,Older
val_70_1,MAYA,code_switched,female,Older,different,Younger
val_126_6,MAYA,code_switched,female,Older,different,Younger
val_223_2,ROSESH,code_switched,male,Younger,different,Younger
val_205_1,SAHIL,code_switched,male,Younger,different,Younger
val_189_8,MAYA,code_switched,female,Older,different,Older
val_89_5,MAYA,monolingual_HI,female,Older,same,Younger
val_141_1,MAYA,monolingual_HI,female,Older,different,Younger
val_94_2,SAHIL,monolingual_HI,male,Younger,same,Older
val_205_3,SAHIL,code_switched,male,Younger,different,Younger
val_198_2,MONISHA,code_switched,female,Younger,different,Younger
val_207_1,MAYA,code_switched,female,Older,different,Older
val_2_3,INDRAVARDHAN,code_switched,male,Older,same,Younger
val_92_4,INDRAVARDHAN,code_switched,male,Older,same,Older
val_37_1,ROSESH,monolingual_EN,male,Younger,different,Older
val_2_2,SAHIL,code_switched,male,Younger,same,Younger
val_70_2,MAYA,code_switched,female,Older,same,Older
val_94_3,INDRAVARDHAN,code_switched,male,Older,same,Younger
val_223_1,MONISHA,monolingual_HI,female,Younger,different,Younger
val_216_8,MAYA,code_switched,female,Older,same,Younger
val_205_2,MONISHA,code_switched,female,Younger,different,Younger
val_141_2,SAHIL,code_switched,male,Younger,different,Older
val_146_3,MONISHA,code_switched,female,Younger,same,Younger
val_144_1,MAYA,monolingual_EN,female,Older,different,Younger
val_200_1,MAYA,monolingual_HI,female,Older,different,Older
val_105_5,INDRAVARDHAN,monolingual_HI,male,Older,different,Older
val_68_4,SAHIL,code_switched,male,Younger,same,Younger
val_53_2,MONISHA,code_switched,female,Younger,different,Older
val_186_2,ROSESH,code_switched,male,Younger,same,Younger
val_105_4,MAYA,code_switched,female,Older,same,Older
val_14_1,SIDDHARTH,code_switched,male,Younger,same,Older
val_77_2,SAHIL,code_switched,male,Younger,different,Younger
val_121_5,MONISHA,code_switched,female,Younger,same,Younger
val_202_2,INDRAVARDHAN,code_switched,male,Older,same,Older
val_146_2,MONISHA,code_switched,female,Younger,different,Younger
val_160_1,MONISHA,monolingual_HI,female,Younger,same,Older
val_93_1,ROSESH,code_switched,male,Younger,different,Older
val_101_2,MAYA,code_switched,female,Older,different,Younger
val_144_2,DUSHYANT,code_switched,male,Younger,different,Older
val_121_7,SAHIL,code_switched,male,Younger,different,Younger
val_105_6,MAYA,code_switched,female,Older,different,Older
val_53_1,INDRAVARDHAN,code_switched,male,Older,different,Younger
val_186_1,DUSHYANT,code_switched,male,Younger,same,Younger
val_77_1,MONISHA,code_switched,female,Younger,different,Younger
val_121_6,MONISHA,code_switched,female,Younger,same,Younger
val_200_3,MAYA,monolingual_HI,female,Older,same,Older
val_202_1,JUGALKISHORE,code_switched,male,Older,same,Older
val_160_2,MAYA,code_switched,female,Older,same,Younger
val_48_7,MAYA,code_switched,female,Older,different,Older
val_146_1,SAHIL,monolingual_HI,male,Younger,different,Younger
val_159_2,SAHIL,monolingual_HI,male,Younger,different,Younger
val_121_2,SAHIL,code_switched,male,Younger,different,Younger
val_164_2,AMAR TWANSHU,code_switched,male,Younger,same,Older
val_68_2,SAHIL,code_switched,male,Younger,different,Younger
val_206_1,INDRAVARDHAN,code_switched,male,Older,different,Older
val_222_1,INDRAVARDHAN,code_switched,male,Older,different,Older
val_105_2,MAYA,monolingual_HI,female,Older,same,Older
val_95_3,MAYA,code_switched,female,Older,different,Older
val_166_1,ROSESH,monolingual_EN,male,Younger,different,Older
val_12_1,INDRAVARDHAN,code_switched,male,Older,same,Younger
val_121_3,MONISHA,code_switched,female,Younger,different,Younger
val_57_1,MONISHA,monolingual_HI,female,Younger,different,Younger
val_48_6,INDRAVARDHAN,monolingual_HI,male,Older,different,Older
val_146_4,SAHIL,code_switched,male,Younger,different,Younger
val_180_2,INDRAVARDHAN,code_switched,male,Older,different,Older
val_55_1,MAYA,code_switched,female,Older,different,Younger
val_57_3,MONISHA,code_switched,female,Younger,different,Younger
val_12_3,INDRAVARDHAN,monolingual_HI,male,Older,same,Younger
val_159_1,MONISHA,code_switched,female,Younger,different,Younger
val_200_4,INDRAVARDHAN,monolingual_HI,male,Older,different,Older
val_121_1,MONISHA,monolingual_HI,female,Younger,different,Younger
val_68_1,MONISHA,monolingual_HI,female,Younger,different,Younger
val_84_8,SAHIL,code_switched,male,Younger,same,Younger
val_14_4,INDRAVARDHAN,code_switched,male,Older,same,Younger
val_200_5,MAYA,code_switched,female,Older,different,Older
val_71_1,SAHIL,code_switched,male,Younger,different,Younger
val_57_2,SAHIL,monolingual_EN,male,Younger,different,Younger
val_12_2,ROSESH,code_switched,male,Younger,same,Older
val_36_3,INDRAVARDHAN,monolingual_HI,male,Older,different,Younger
val_3_1,INDRAVARDHAN,monolingual_HI,male,Older,same,Younger
val_136_3,MAYA,code_switched,female,Older,same,Younger
val_48_5,MAYA,code_switched,female,Older,same,Older
val_134_1,MONISHA,monolingual_HI,female,Younger,different,Younger
val_208_1,INDRAVARDHAN,code_switched,male,Older,different,Older
val_213_2,MONISHA,monolingual_HI,female,Younger,different,Younger
val_84_5,SAHIL,code_switched,male,Younger,different,Younger
val_130_5,SAHIL,code_switched,male,Younger,different,Younger
val_153_6,MONISHA,code_switched,female,Younger,different,Younger
val_130_4,MONISHA,code_switched,female,Younger,different,Younger
val_195_1,SIMPLE,code_switched,female,Older,same,Older
val_84_4,MONISHA,code_switched,female,Younger,different,Younger
val_64_1,INDRAVARDHAN,code_switched,male,Older,same,Younger
val_21_1,MONISHA,code_switched,female,Younger,same,Older
val_59_1,MAYA,code_switched,female,Older,same,Younger
val_211_1,ANIRUDH,code_switched,male,Older,same,Older
val_136_2,RAMBA,monolingual_HI,female,Younger,same,Older
val_191_7,SAHIL,code_switched,male,Younger,different,Younger
val_213_1,SAHIL,code_switched,male,Younger,different,Younger
val_197_1,MAYA,code_switched,female,Older,different,Older
val_177_4,KOKI,code_switched,female,Younger,same,Younger
val_84_6,MONISHA,code_switched,female,Younger,different,Younger
val_153_5,SAHIL,code_switched,male,Younger,different,Younger
val_153_4,MONISHA,code_switched,female,Younger,different,Younger
val_84_7,SAHIL,monolingual_EN,male,Younger,different,Younger
val_42_1,MONISHA,code_switched,female,Younger,different,Younger
val_21_2,MAYA,code_switched,female,Older,same,Younger
val_99_2,PANDIT,code_switched,male,Older,different,Younger
val_177_5,INDRAVARDHAN,monolingual_EN,male,Older,different,Younger
val_211_2,SAHIL,monolingual_HI,male,Younger,same,Older
val_136_1,MAYA,code_switched,female,Older,same,Younger
val_25_2,INDRAVARDHAN,code_switched,male,Older,same,Older
val_38_3,AUNTY,monolingual_HI,female,Older,same,Younger
val_129_2,JUGALKISHORE,monolingual_HI,male,Older,different,Younger
val_177_1,KOKI,code_switched,female,Younger,different,Older
val_84_3,SAHIL,code_switched,male,Younger,different,Younger
val_130_3,SAHIL,monolingual_HI,male,Younger,different,Younger
val_153_1,SAHIL,monolingual_HI,male,Younger,different,Younger
val_130_2,MONISHA,code_switched,female,Younger,different,Younger
val_116_1,INDRAVARDHAN,monolingual_EN,male,Older,different,Younger
val_79_2,SAHIL,code_switched,male,Younger,same,Younger
val_27_1,SUDHANSHU,code_switched,male,Younger,different,Older
val_25_3,MAYA,monolingual_HI,female,Older,different,Older
val_193_1,MONISHA,code_switched,female,Younger,same,Older
val_25_1,INDRAVARDHAN,monolingual_HI,male,Older,different,Older
val_129_1,MONISHA,monolingual_HI,female,Younger,different,Older
val_27_3,SUDHANSHU,code_switched,male,Younger,different,Older
val_177_2,INDRAVARDHAN,code_switched,male,Older,different,Younger
val_114_1,MONISHA,monolingual_HI,female,Younger,different,Younger
val_151_1,SAHIL,code_switched,male,Younger,same,Younger
val_109_4,MAYA,code_switched,female,Older,different,Younger
val_116_3,INDRAVARDHAN,code_switched,male,Older,different,Younger
val_153_3,SAHIL,code_switched,male,Younger,different,Younger
val_153_2,MONISHA,code_switched,female,Younger,different,Younger
val_116_2,KOKI,code_switched,female,Younger,different,Older
val_130_1,SAHIL,monolingual_EN,male,Younger,different,Younger
val_79_1,SAHIL,code_switched,male,Younger,same,Older
val_177_3,KOKI,code_switched,female,Younger,different,Older
val_27_2,MAYA,monolingual_EN,female,Older,different,Younger
val_46_3,INDRAVARDHAN,code_switched,male,Older,same,Younger
val_67_1,SAHIL,code_switched,male,Younger,same,Older
val_176_4,MAYA,code_switched,female,Older,same,Younger
val_209_2,INDRAVARDHAN,code_switched,male,Older,same,Younger
val_156_1,MONISHA,code_switched,female,Younger,different,Younger
val_108_2,INDRAVARDHAN,code_switched,male,Older,different,Younger
val_113_1,MONISHA,monolingual_HI,female,Younger,same,Older
val_192_5,MAYA,code_switched,female,Older,same,Younger
val_111_3,INDRAVARDHAN,code_switched,male,Older,same,Younger
val_154_2,MAYA,code_switched,female,Older,same,Older
val_83_1,SAHIL,monolingual_HI,male,Younger,different,Younger
val_39_3,MONISHA,code_switched,female,Younger,different,Older
val_192_4,MONISHA,code_switched,female,Younger,same,Older
val_194_2,MAYA,code_switched,female,Older,different,Younger
val_216_6,MAYA,code_switched,female,Older,same,Younger
val_209_1,SAHIL,code_switched,male,Younger,same,Younger
val_133_7,MAYA,code_switched,female,Older,same,Younger
val_156_2,SAHIL,code_switched,male,Younger,different,Younger
val_113_2,MAYA,code_switched,female,Older,same,Younger
val_45_5,MAYA,code_switched,female,Older,same,Younger
val_137_3,MAYA,code_switched,female,Older,different,Younger
val_81_1,MAYA,code_switched,female,Older,same,Younger
val_210_1,INDRAVARDHAN,code_switched,male,Older,different,Older
val_154_1,NAISHA,monolingual_EN,female,Older,same,Older
val_45_4,MONISHA,code_switched,female,Younger,same,Older
val_65_1,MAYA,monolingual_HI,female,Older,same,Younger
val_216_7,KISMI,code_switched,female,Younger,same,Older
val_117_3,SAHIL,code_switched,male,Younger,different,Younger
val_194_1,SAHIL,code_switched,male,Younger,different,Older
val_19_1,MAYA,code_switched,female,Older,different,Younger
val_87_2,MONISHA,monolingual_HI,female,Younger,same,Older
val_176_2,MONISHA,monolingual_HI,female,Younger,same,Younger
val_115_1,MAYA,code_switched,female,Older,different,Older
val_192_3,MAYA,code_switched,female,Older,same,Younger
val_190_1,ROSESH,monolingual_HI,male,Younger,same,Younger
val_24_1,INDRAVARDHAN,code_switched,male,Older,same,Younger
val_26_2,ROSESH,code_switched,male,Younger,different,Older
val_8_3,INDRAVARDHAN,code_switched,male,Older,same,Younger
val_176_3,MONISHA,code_switched,female,Younger,same,Younger
val_131_1,MAYA,code_switched,female,Older,different,Younger
val_87_1,ILA,monolingual_HI,female,Older,same,Younger
val_176_1,MONISHA,code_switched,female,Younger,same,Younger
val_190_2,SAHIL,code_switched,male,Younger,same,Younger
val_45_3,MAYA,code_switched,female,Older,same,Younger
val_24_2,SAHIL,monolingual_HI,male,Younger,same,Older
val_24_3,INDRAVARDHAN,code_switched,male,Older,same,Younger
val_45_2,MONISHA,monolingual_HI,female,Younger,same,Older
val_131_2,MAYA,code_switched,female,Older,same,Older
test_3_1,MAYA,code_switched,female,Older,different,Older
test_4_2,INDRAVARDHAN,code_switched,male,Older,same,Younger
test_6_1,MAYA,code_switched,female,Older,different,Older
test_10_1,MONISHA,monolingual_EN,female,Younger,same,Older
test_10_2,MAYA,code_switched,female,Older,same,Younger
test_10_3,MONISHA,code_switched,female,Younger,same,Older
test_13_2,SAHIL,monolingual_EN,male,Younger,same,Younger
test_13_3,MAYA,monolingual_HI,female,Older,different,Younger
test_13_4,SAHIL,code_switched,male,Younger,different,Older
test_14_1,DUSHYANT,code_switched,male,Younger,same,Older
test_14_2,INDRAVARDHAN,code_switched,male,Older,same,Younger
test_14_3,DUSHYANT,code_switched,male,Younger,same,Older
test_14_4,INDRAVARDHAN,code_switched,male,Older,same,Younger
test_15_1,SAHIL,code_switched,male,Younger,different,Older
test_15_2,MAYA,code_switched,female,Older,different,Younger
test_15_3,MAYA,code_switched,female,Older,same,Older
test_16_1,MAYA,code_switched,female,Older,different,Younger
test_16_2,SAHIL,monolingual_EN,male,Younger,different,Older
test_16_3,MAYA,code_switched,female,Older,different,Younger
test_16_5,MAYA,code_switched,female,Older,same,Older
test_17_1,INDRAVARDHAN,monolingual_HI,male,Older,same,Younger
test_21_1,SAHIL,code_switched,male,Younger,same,Younger
test_27_1,MAYA,code_switched,female,Older,same,Younger
test_30_1,MAYA,code_switched,female,Older,different,Older
test_34_1,SAHIL,monolingual_EN,male,Younger,same,Younger
test_34_2,ROSESH,code_switched,male,Younger,same,Younger
test_34_3,SAHIL,code_switched,male,Younger,same,Younger
test_34_5,SAHIL,code_switched,male,Younger,same,Younger
test_37_2,INDRAVARDHAN,code_switched,male,Older,different,Older
test_39_1,DUSHYANT,code_switched,male,Younger,different,Older
test_39_2,MAYA,monolingual_EN,female,Older,different,Younger
test_40_1,INDRAVARDHAN,code_switched,male,Older,different,Younger
test_40_2,KOKI,code_switched,female,Younger,different,Older
test_43_2,ROSESH,code_switched,male,Younger,different,Older
test_43_3,MAYA,code_switched,female,Older,different,Younger
test_45_1,INDRAVARDHAN,monolingual_EN,male,Older,different,Older
test_45_2,MAYA,code_switched,female,Older,different,Older
test_45_3,INDRAVARDHAN,code_switched,male,Older,different,Older
test_48_1,SAHIL,monolingual_HI,male,Younger,different,Younger
test_49_1,INDRAVARDHAN,code_switched,male,Older,same,Younger
test_52_1,DUSHYANT,code_switched,male,Younger,same,Younger
test_53_6,INDRAVARDHAN,code_switched,male,Older,different,Younger
test_55_1,MAYA,code_switched,female,Older,same,Younger
test_57_1,SAHIL,code_switched,male,Younger,different,Younger
test_60_1,INDRAVARDHAN,code_switched,male,Older,same,Older
test_65_1,INDRAVARDHAN,monolingual_HI,male,Older,different,Older
test_65_2,MAYA,monolingual_HI,female,Older,different,Older
test_65_3,INDRAVARDHAN,monolingual_HI,male,Older,different,Older
test_70_1,SIDDHARTH,monolingual_HI,male,Younger,same,Younger
test_70_2,SIDDHARTH,monolingual_EN,male,Younger,same,Younger
test_70_3,SIDDHARTH,monolingual_EN,male,Younger,same,Younger
test_70_4,SIDDHARTH,monolingual_EN,male,Younger,same,Younger
test_70_5,INDRAVARDHAN,monolingual_HI,male,Older,same,Younger
test_71_5,SAHIL,code_switched,male,Younger,same,Younger
test_71_6,INDRAVARDHAN,monolingual_HI,male,Older,same,Younger
test_79_1,INDRAVARDHAN,monolingual_HI,male,Older,same,Older
test_79_2,MADHUSUDAN,monolingual_HI,male,Older,same,Older
test_79_3,INDRAVARDHAN,code_switched,male,Older,same,Older
test_80_1,ROSESH,code_switched,male,Younger,different,Older
test_80_2,MAYA,code_switched,female,Older,different,Younger
test_82_1,MONISHA,monolingual_EN,female,Younger,different,Younger
test_82_2,DUSHYANT,code_switched,male,Younger,different,Younger
test_82_3,MONISHA,code_switched,female,Younger,different,Younger
test_85_2,MAYA,monolingual_EN,female,Older,same,Younger
test_92_1,INDRAVARDHAN,code_switched,male,Older,same,Younger
test_96_1,INDRAVARDHAN,code_switched,male,Older,different,Older
test_98_3,NAGESH,monolingual_HI,male,Older,same,Younger
test_101_3,INDRAVARDHAN,code_switched,male,Older,different,Older
test_101_4,MAYA,code_switched,female,Older,different,Older
test_105_1,SAHIL,code_switched,male,Younger,same,Younger
test_113_2,MAYA,code_switched,female,Older,same,Younger
test_113_3,MONISHA,monolingual_HI,female,Younger,same,Older
test_113_4,MAYA,code_switched,female,Older,same,Younger
test_114_1,MONISHA,code_switched,female,Younger,different,Younger
