row_number,age,gender,nationality
1153,23,F,Singaporean
1154,23,F,Singaporean
1155,23,F,Singaporean
1156,22,F,Singaporean
1157,23,F,Singaporean
1158,22,F,Singaporean
1159,23,F,Singaporean
1160,23,F,Singaporean
1161,22,F,Singaporean
1162,23,F,Singaporean
1163,22,F,Singaporean
1164,22,F,Singaporean
1165,23,F,Singaporean
1166,22,F,Singaporean
1167,23,F,Singaporean
1168,23,F,Singaporean
1169,23,F,Singaporean
1170,23,F,Singaporean
1171,23,F,Singaporean
1172,23,F,Singaporean
1173,22,F,Singaporean
1174,23,F,Singaporean
1175,23,F,Singaporean
1176,23,F,Singaporean
1177,22,F,Singaporean
1178,23,F,Singaporean
1179,22,F,Singaporean
1180,22,F,Singaporean
1181,23,F,Singaporean
1182,23,F,Singaporean
1183,22,F,Singaporean
1184,23,F,Singaporean
1185,23,F,Singaporean
1186,23,F,Singaporean
1187,23,F,Singaporean
1188,23,F,Singaporean
1189,23,F,Singaporean
1190,22,F,Singaporean
1191,23,F,Singaporean
1192,22,F,Singaporean
1193,23,F,Singaporean
1194,22,F,Singaporean
1195,23,F,Singaporean
1196,22,F,Singaporean
1197,23,F,Singaporean
1198,23,F,Singaporean
1199,23,F,Singaporean
1200,23,F,Singaporean
1201,23,F,Singaporean
1202,22,F,Singaporean
1203,23,F,Singaporean
1204,23,F,Singaporean
1205,23,F,Singaporean
1206,23,F,Singaporean
1207,23,F,Singaporean
1208,22,F,Singaporean
1209,22,F,Singaporean
1210,23,F,Singaporean
1211,23,F,Singaporean
1212,23,F,Singaporean
1213,23,F,Singaporean
1214,23,F,Singaporean
1215,22,F,Singaporean
1216,22,F,Singaporean
1217,23,F,Singaporean
1218,22,F,Singaporean
1219,23,F,Singaporean
1220,22,F,Singaporean
1221,22,F,Singaporean
1222,23,F,Singaporean
1223,22,F,Singaporean
1224,22,F,Singaporean
1225,23,F,Singaporean
1226,23,F,Singaporean
1227,22,F,Singaporean
1228,23,F,Singaporean
1229,22,F,Singaporean
1230,23,F,Singaporean
1231,22,F,Singaporean
1232,23,F,Singaporean
1233,23,F,Singaporean
1234,23,F,Singaporean
1235,22,F,Singaporean
1236,23,F,Singaporean
1237,23,F,Singaporean
1238,22,F,Singaporean
1239,23,F,Singaporean
1240,23,F,Singaporean
1241,23,F,Singaporean
1242,22,F,Singaporean
1243,23,F,Singaporean
1244,23,F,Singaporean
1245,22,F,Singaporean
1246,23,F,Singaporean
1247,23,F,Singaporean
1248,23,F,Singaporean
1249,22,F,Singaporean
1250,23,F,Singaporean
1251,23,F,Singaporean
1252,22,F,Singaporean
1253,23,F,Singaporean
1254,23,F,Singaporean
1255,23,F,Singaporean
1256,23,F,Singaporean
1257,23,F,Singaporean
1258,22,F,Singaporean
1259,23,F,Singaporean
1260,23,F,Singaporean
1261,23,F,Singaporean
1262,23,F,Singaporean
1263,22,F,Singaporean
1264,23,F,Singaporean
1265,22,F,Singaporean
1266,23,F,Singaporean
1267,22,F,Singaporean
1268,22,F,Singaporean
1269,23,F,Singaporean
1270,23,F,Singaporean
1271,22,F,Singaporean
1272,22,F,Singaporean
1273,23,F,Singaporean
1274,23,F,Singaporean
1275,22,F,Singaporean
1276,23,F,Singaporean
1277,22,F,Singaporean
1278,23,F,Singaporean
1279,23,F,Singaporean
1280,22,F,Singaporean
1281,23,F,Singaporean
1282,23,F,Singaporean
1283,23,F,Singaporean
1284,23,F,Singaporean
1285,23,F,Singaporean
1286,23,F,Singaporean
1287,22,F,Singaporean
1288,22,F,Singaporean
1289,22,F,Singaporean
1290,23,F,Singaporean
1291,22,F,Singaporean
1292,23,F,Singaporean
1293,23,F,Singaporean
1294,23,F,Singaporean
1295,22,F,Singaporean
1296,23,F,Singaporean
1297,23,F,Singaporean
1298,22,F,Singaporean
1299,23,F,Singaporean
1300,23,F,Singaporean
1301,23,F,Singaporean
1302,23,F,Singaporean
1303,22,F,Singaporean
1304,22,F,Singaporean
1305,23,F,Singaporean
1306,22,F,Singaporean
1307,22,F,Singaporean
1308,23,F,Singaporean
1309,22,F,Singaporean
1310,23,F,Singaporean
1311,23,F,Singaporean
1312,22,F,Singaporean
1313,23,F,Singaporean
1314,23,F,Singaporean
1315,23,F,Singaporean
1316,23,F,Singaporean
1317,23,F,Singaporean
1318,23,F,Singaporean
1319,23,F,Singaporean
1320,23,F,Singaporean
1321,23,F,Singaporean
1322,22,F,Singaporean
1323,23,F,Singaporean
1324,23,F,Singaporean
1325,23,F,Singaporean
1326,23,F,Singaporean
1327,22,F,Singaporean
1328,23,F,Singaporean
1329,22,F,Singaporean
1330,23,F,Singaporean
1331,22,F,Singaporean
1332,22,F,Singaporean
1333,23,F,Singaporean
1334,22,F,Singaporean
1335,23,F,Singaporean
1336,23,F,Singaporean
1337,23,F,Singaporean
1338,22,F,Singaporean
1339,23,F,Singaporean
1340,22,F,Singaporean
1341,23,F,Singaporean
1342,23,F,Singaporean
1343,22,F,Singaporean
1344,23,F,Singaporean
1345,23,F,Singaporean
1346,22,F,Singaporean
1347,23,F,Singaporean
1348,23,F,Singaporean
1349,23,F,Singaporean
1350,22,F,Singaporean
1351,23,F,Singaporean
1352,22,F,Singaporean
1353,22,F,Singaporean
1354,23,F,Singaporean
1355,22,F,Singaporean
1356,23,F,Singaporean
1357,23,F,Singaporean
1358,22,F,Singaporean
1359,23,F,Singaporean
1360,23,F,Singaporean
1361,23,F,Singaporean
1362,23,F,Singaporean
1363,22,F,Singaporean
1364,23,F,Singaporean
1365,22,F,Singaporean
1366,23,F,Singaporean
1367,23,F,Singaporean
1368,23,F,Singaporean
1369,22,F,Singaporean
1370,23,F,Singaporean
1371,22,F,Singaporean
1372,23,F,Singaporean
1373,23,F,Singaporean
1374,22,F,Singaporean
1375,23,F,Singaporean
1376,23,F,Singaporean
1377,22,F,Singaporean
1378,22,F,Singaporean
1379,23,F,Singaporean
1380,23,F,Singaporean
1381,23,F,Singaporean
1382,23,F,Singaporean
1383,22,F,Singaporean
1384,23,F,Singaporean
1385,22,F,Singaporean
1386,23,F,Singaporean
1387,23,F,Singaporean
1388,22,F,Singaporean
1389,23,F,Singaporean
1390,23,F,Singaporean
1391,23,F,Singaporean
1392,22,F,Singaporean
1393,23,F,Singaporean
1394,22,F,Singaporean
1395,23,F,Singaporean
1396,22,F,Singaporean
1397,23,F,Singaporean
1398,23,F,Singaporean
1399,23,F,Singaporean
1400,22,F,Singaporean
1401,23,F,Singaporean
1402,22,F,Singaporean
1403,23,F,Singaporean
1404,22,F,Singaporean
1405,23,F,Singaporean
1406,22,F,Singaporean
1407,23,F,Singaporean
1408,23,F,Singaporean
1409,23,F,Singaporean
1410,23,F,Singaporean
1411,23,F,Singaporean
1412,23,F,Singaporean
1413,23,F,Singaporean
1414,23,F,Singaporean
1415,23,F,Singaporean
1416,23,F,Singaporean
1417,23,F,Singaporean
1418,22,F,Singaporean
1419,23,F,Singaporean
1420,22,F,Singaporean
1421,22,F,Singaporean
1422,22,F,Singaporean
1423,23,F,Singaporean
1424,23,F,Singaporean
1425,23,F,Singaporean
1426,23,F,Singaporean
1427,23,F,Singaporean
1428,23,F,Singaporean
1429,22,F,Singaporean
1430,23,F,Singaporean
1431,23,F,Singaporean
1432,23,F,Singaporean
1433,22,F,Singaporean
1434,22,F,Singaporean
1435,23,F,Singaporean
1436,22,F,Singaporean
1437,23,F,Singaporean
1438,23,F,Singaporean
1439,23,F,Singaporean
1440,22,F,Singaporean
1441,23,F,Singaporean
1442,23,F,Singaporean
1443,22,F,Singaporean
1444,23,F,Singaporean
1445,22,F,Singaporean
1446,23,F,Singaporean
1447,23,F,Singaporean
1448,23,F,Singaporean
1449,22,F,Singaporean
1450,23,F,Singaporean
1451,23,F,Singaporean
1452,23,F,Singaporean
1453,23,F,Singaporean
1454,23,F,Singaporean
1455,23,F,Singaporean
1456,23,F,Singaporean
1457,23,F,Singaporean
1458,23,F,Singaporean
1459,23,F,Singaporean
1460,23,F,Singaporean
1461,23,F,Singaporean
1462,23,F,Singaporean
1463,22,F,Singaporean
1464,23,F,Singaporean
1465,22,F,Singaporean
1466,23,F,Singaporean
1467,23,F,Singaporean
1468,23,F,Singaporean
1469,22,F,Singaporean
1470,23,F,Singaporean
1471,23,F,Singaporean
1472,23,F,Singaporean
1473,22,F,Singaporean
1474,23,F,Singaporean
1475,23,F,Singaporean
1476,22,F,Singaporean
1477,23,F,Singaporean
1478,23,F,Singaporean
1479,23,F,Singaporean
1480,23,F,Singaporean
1481,23,F,Singaporean
1482,22,F,Singaporean
1483,23,F,Singaporean
1484,23,F,Singaporean
1485,23,F,Singaporean
1486,23,F,Singaporean
1487,23,F,Singaporean
1488,23,F,Singaporean
1489,23,F,Singaporean
1490,23,F,Singaporean
1491,23,F,Singaporean
1492,23,F,Singaporean
1493,23,F,Singaporean
1494,22,F,Singaporean
1495,23,F,Singaporean
1496,22,F,Singaporean
1497,23,F,Singaporean
1498,23,F,Singaporean
1499,23,F,Singaporean
1500,23,F,Singaporean
1501,22,F,Singaporean
1502,23,F,Singaporean
1503,22,F,Singaporean
1504,23,F,Singaporean
1505,23,F,Singaporean
1506,23,F,Singaporean
1507,23,F,Singaporean
1508,23,F,Singaporean
1509,23,F,Singaporean
1510,23,F,Singaporean
1511,22,F,Singaporean
1512,23,F,Singaporean
1513,23,F,Singaporean
1514,23,F,Singaporean
1515,23,F,Singaporean
1516,23,F,Singaporean
1517,23,F,Singaporean
1518,23,F,Singaporean
1519,23,F,Singaporean
1520,23,F,Singaporean
1521,22,F,Singaporean
1522,23,F,Singaporean
1523,22,F,Singaporean
1524,23,F,Singaporean
1525,23,F,Singaporean
1526,22,F,Singaporean
1527,23,F,Singaporean
1528,22,F,Singaporean
1529,23,F,Singaporean
1530,23,F,Singaporean
1531,23,F,Singaporean
1532,23,F,Singaporean
1533,23,F,Singaporean
1534,22,F,Singaporean
1535,22,F,Singaporean
1536,23,F,Singaporean
1537,23,F,Singaporean
1538,23,F,Singaporean
1539,23,F,Singaporean
1540,22,F,Singaporean
1541,23,F,Singaporean
1542,22,F,Singaporean
1543,23,F,Singaporean
1544,22,F,Singaporean
1545,23,F,Singaporean
1546,22,F,Singaporean
1547,23,F,Singaporean
1548,22,F,Singaporean
1549,23,F,Singaporean
1550,23,F,Singaporean
1551,22,F,Singaporean
1552,23,F,Singaporean
1553,23,F,Singaporean
1554,23,F,Singaporean
1555,22,F,Singaporean
1556,22,F,Singaporean
1557,23,F,Singaporean
1558,22,F,Singaporean
1559,23,F,Singaporean
1560,22,F,Singaporean
1561,23,F,Singaporean
1562,22,F,Singaporean
1563,23,F,Singaporean
1564,23,F,Singaporean
1565,23,F,Singaporean
1566,23,F,Singaporean
1567,23,F,Singaporean
1568,23,F,Singaporean
1569,23,F,Singaporean
1570,23,F,Singaporean
1571,23,F,Singaporean
1572,23,F,Singaporean
1573,23,F,Singaporean
1574,22,F,Singaporean
1575,23,F,Singaporean
1576,22,F,Singaporean
1577,23,F,Singaporean
1578,23,F,Singaporean
1579,22,F,Singaporean
1580,23,F,Singaporean
1581,22,F,Singaporean
1582,23,F,Singaporean
1583,23,F,Singaporean
1584,23,F,Singaporean
1585,22,F,Singaporean
1586,23,F,Singaporean
1587,23,F,Singaporean
1588,23,F,Singaporean
1589,22,F,Singaporean
1590,23,F,Singaporean
1591,23,F,Singaporean
1592,23,F,Singaporean
1593,23,F,Singaporean
1594,23,F,Singaporean
1595,23,F,Singaporean
1596,23,F,Singaporean
1597,23,F,Singaporean
1598,23,F,Singaporean
1599,22,F,Singaporean
1600,23,F,Singaporean
1601,23,F,Singaporean
1602,23,F,Singaporean
1603,22,F,Singaporean
1604,23,F,Singaporean
1605,23,F,Singaporean
1606,23,F,Singaporean
1607,23,F,Singaporean
1608,22,F,Singaporean
1609,22,F,Singaporean
1610,23,F,Singaporean
1611,23,F,Singaporean
1612,23,F,Singaporean
1613,23,F,Singaporean
1614,22,F,Singaporean
1615,23,F,Singaporean
1616,23,F,Singaporean
1617,23,F,Singaporean
1618,23,F,Singaporean
1619,23,F,Singaporean
1620,22,F,Singaporean
1621,23,F,Singaporean
1622,23,F,Singaporean
1623,23,F,Singaporean
1624,23,F,Singaporean
1625,23,F,Singaporean
1626,23,F,Singaporean
1627,23,F,Singaporean
1628,23,F,Singaporean
1629,23,F,Singaporean
1630,23,F,Singaporean
1631,23,F,Singaporean
1632,22,F,Singaporean
1633,23,F,Singaporean
1634,23,F,Singaporean
1635,23,F,Singaporean
1636,23,F,Singaporean
1637,23,F,Singaporean
1638,22,F,Singaporean
1639,23,F,Singaporean
1640,23,F,Singaporean
1641,23,F,Singaporean
1642,22,F,Singaporean
1643,23,F,Singaporean
1644,22,F,Singaporean
1645,23,F,Singaporean
1646,23,F,Singaporean
1647,23,F,Singaporean
1648,23,F,Singaporean
1649,22,F,Singaporean
1650,23,F,Singaporean
1651,23,F,Singaporean
1652,23,F,Singaporean
1653,22,F,Singaporean
1654,23,F,Singaporean
1655,23,F,Singaporean
1656,23,F,Singaporean
1657,22,F,Singaporean
1658,23,F,Singaporean
1659,22,F,Singaporean
1660,23,F,Singaporean
1661,23,F,Singaporean
1662,23,F,Singaporean
1663,22,F,Singaporean
1664,23,F,Singaporean
1665,23,F,Singaporean
1666,23,F,Singaporean
1667,23,F,Singaporean
1668,22,F,Singaporean
1669,23,F,Singaporean
1670,23,F,Singaporean
1671,23,F,Singaporean
1672,22,F,Singaporean
1673,23,F,Singaporean
1674,23,F,Singaporean
1675,23,F,Singaporean
1676,23,F,Singaporean
1677,23,F,Singaporean
1678,22,F,Singaporean
1679,23,F,Singaporean
1680,23,F,Singaporean
1681,23,F,Singaporean
1682,23,F,Singaporean
1683,23,F,Singaporean
1684,22,F,Singaporean
1685,23,F,Singaporean
1686,23,F,Singaporean
1687,23,F,Singaporean
1688,23,F,Singaporean
1689,23,F,Singaporean
1690,23,F,Singaporean
1691,23,F,Singaporean
1692,23,F,Singaporean
1693,23,F,Singaporean
1694,23,F,Singaporean
1695,23,F,Singaporean
1696,23,F,Singaporean
1697,23,F,Singaporean
1698,23,F,Singaporean
1699,22,F,Singaporean
1700,23,F,Singaporean
1701,22,F,Singaporean
1702,23,F,Singaporean
1703,23,F,Singaporean
1704,23,F,Singaporean
1705,23,F,Singaporean
1706,23,F,Singaporean
1707,23,F,Singaporean
1708,23,F,Singaporean
1709,23,F,Singaporean
1710,23,F,Singaporean
1711,23,F,Singaporean
1712,22,F,Singaporean
1713,22,F,Singaporean
1714,23,F,Singaporean
1715,22,F,Singaporean
1716,23,F,Singaporean
1717,22,F,Singaporean
1718,23,F,Singaporean
1719,23,F,Singaporean
1720,23,F,Singaporean
1721,22,F,Singaporean
1722,22,F,Singaporean
1723,23,F,Singaporean
1724,23,F,Singaporean
1725,22,F,Singaporean
1726,22,F,Singaporean
1727,23,F,Singaporean
1728,23,F,Singaporean
1729,22,F,Singaporean
1730,22,F,Singaporean
1731,23,F,Singaporean
1732,23,F,Singaporean
1733,22,F,Singaporean
1734,22,F,Singaporean
1735,23,F,Singaporean
1736,23,F,Singaporean
1737,22,F,Singaporean
1738,23,F,Singaporean
1739,23,F,Singaporean
1740,23,F,Singaporean
1741,23,F,Singaporean
1742,22,F,Singaporean
1743,22,F,Singaporean
1744,23,F,Singaporean
1745,23,F,Singaporean
1746,22,F,Singaporean
1747,23,F,Singaporean
1748,22,F,Singaporean
1749,23,F,Singaporean
1750,22,F,Singaporean
1751,23,F,Singaporean
1752,22,F,Singaporean
1753,23,F,Singaporean
1754,22,F,Singaporean
1755,23,F,Singaporean
1756,23,F,Singaporean
1757,22,F,Singaporean
1758,23,F,Singaporean
1759,22,F,Singaporean
1760,23,F,Singaporean
1761,22,F,Singaporean
1762,23,F,Singaporean
1763,22,F,Singaporean
1764,23,F,Singaporean
1765,22,F,Singaporean
1766,23,F,Singaporean
1767,23,F,Singaporean
1768,22,F,Singaporean
1769,22,F,Singaporean
1770,22,F,Singaporean
1771,23,F,Singaporean
1772,23,F,Singaporean
1773,22,F,Singaporean
1774,23,F,Singaporean
1775,23,F,Singaporean
1776,22,F,Singaporean
1777,23,F,Singaporean
1778,23,F,Singaporean
1779,23,F,Singaporean
1780,23,F,Singaporean
1781,22,F,Singaporean
1782,22,F,Singaporean
1783,22,F,Singaporean
1784,23,F,Singaporean
1785,23,F,Singaporean
1786,22,F,Singaporean
1787,23,F,Singaporean
1788,22,F,Singaporean
1789,22,F,Singaporean
1790,22,F,Singaporean
1791,23,F,Singaporean
1792,23,F,Singaporean
1793,23,F,Singaporean
1794,22,F,Singaporean
1795,22,F,Singaporean
1796,22,F,Singaporean
1797,23,F,Singaporean
1798,22,F,Singaporean
1799,23,F,Singaporean
1800,23,F,Singaporean
1801,22,F,Singaporean
1802,22,F,Singaporean
1803,23,F,Singaporean
1804,22,F,Singaporean
1805,23,F,Singaporean
1806,22,F,Singaporean
1807,22,F,Singaporean
1808,23,F,Singaporean
1809,22,F,Singaporean
1810,23,F,Singaporean
1811,23,F,Singaporean
1812,22,F,Singaporean
1813,23,F,Singaporean
1814,23,F,Singaporean
1815,22,F,Singaporean
1816,23,F,Singaporean
1817,22,F,Singaporean
1818,23,F,Singaporean
1819,22,F,Singaporean
1820,22,F,Singaporean
1821,22,F,Singaporean
1822,23,F,Singaporean
1823,23,F,Singaporean
1824,23,F,Singaporean
1825,22,F,Singaporean
1826,22,F,Singaporean
1827,22,F,Singaporean
1828,23,F,Singaporean
1829,22,F,Singaporean
1830,22,F,Singaporean
1831,23,F,Singaporean
1832,22,F,Singaporean
1833,22,F,Singaporean
1834,23,F,Singaporean
1835,23,F,Singaporean
1836,23,F,Singaporean
1837,23,F,Singaporean
1838,23,F,Singaporean
1839,23,F,Singaporean
1840,22,F,Singaporean
1841,23,F,Singaporean
1842,23,F,Singaporean
1843,23,F,Singaporean
1844,23,F,Singaporean
1845,23,F,Singaporean
1846,23,F,Singaporean
1847,22,F,Singaporean
1848,22,F,Singaporean
1849,23,F,Singaporean
1850,23,F,Singaporean
1851,22,F,Singaporean
1852,23,F,Singaporean
1853,22,F,Singaporean
1854,23,F,Singaporean
1855,22,F,Singaporean
1856,23,F,Singaporean
1857,23,F,Singaporean
1858,22,F,Singaporean
1859,23,F,Singaporean
1860,22,F,Singaporean
1861,23,F,Singaporean
1862,22,F,Singaporean
1863,23,F,Singaporean
1864,22,F,Singaporean
1865,23,F,Singaporean
1866,22,F,Singaporean
1867,23,F,Singaporean
1868,22,F,Singaporean
1869,23,F,Singaporean
1870,22,F,Singaporean
1871,23,F,Singaporean
1872,22,F,Singaporean
1873,22,F,Singaporean
1874,22,F,Singaporean
1875,23,F,Singaporean
1876,22,F,Singaporean
1877,23,F,Singaporean
1878,22,F,Singaporean
1879,23,F,Singaporean
1880,22,F,Singaporean
1881,23,F,Singaporean
1882,22,F,Singaporean
1883,23,F,Singaporean
1884,23,F,Singaporean
1885,22,F,Singaporean
1886,23,F,Singaporean
1887,23,F,Singaporean
1888,22,F,Singaporean
1889,22,F,Singaporean
1890,23,F,Singaporean
1891,22,F,Singaporean
1892,23,F,Singaporean
1893,22,F,Singaporean
1894,23,F,Singaporean
1895,23,F,Singaporean
1896,23,F,Singaporean
1897,22,F,Singaporean
1898,23,F,Singaporean
1899,23,F,Singaporean
1900,23,F,Singaporean
1901,22,F,Singaporean
1902,23,F,Singaporean
1903,23,F,Singaporean
1904,23,F,Singaporean
1905,23,F,Singaporean
1906,23,F,Singaporean
1907,22,F,Singaporean
1908,23,F,Singaporean
1909,22,F,Singaporean
1910,22,F,Singaporean
1911,23,F,Singaporean
1912,22,F,Singaporean
1913,23,F,Singaporean
1914,23,F,Singaporean
1915,22,F,Singaporean
1916,23,F,Singaporean
1917,22,F,Singaporean
1918,23,F,Singaporean
1919,23,F,Singaporean
1920,23,F,Singaporean
1921,22,F,Singaporean
1922,22,F,Singaporean
1923,23,F,Singaporean
1924,23,F,Singaporean
1925,22,F,Singaporean
1926,23,F,Singaporean
1927,22,F,Singaporean
1928,23,F,Singaporean
1929,22,F,Singaporean
1930,23,F,Singaporean
1931,23,F,Singaporean
1932,22,F,Singaporean
1933,23,F,Singaporean
1934,22,F,Singaporean
1935,23,F,Singaporean
1936,22,F,Singaporean
1937,23,F,Singaporean
1938,23,F,Singaporean
1939,23,F,Singaporean
1940,22,F,Singaporean
1941,23,F,Singaporean
1942,23,F,Singaporean
1943,23,F,Singaporean
1944,23,F,Singaporean
1945,22,F,Singaporean
1946,23,F,Singaporean
1947,23,F,Singaporean
1948,23,F,Singaporean
1949,23,F,Singaporean
1950,22,F,Singaporean
1951,23,F,Singaporean
1952,22,F,Singaporean
1953,23,F,Singaporean
1954,22,F,Singaporean
1955,23,F,Singaporean
1956,22,F,Singaporean
1957,23,F,Singaporean
1958,23,F,Singaporean
1959,22,F,Singaporean
1960,23,F,Singaporean
1961,23,F,Singaporean
1962,22,F,Singaporean
1963,22,F,Singaporean
1964,23,F,Singaporean
1965,22,F,Singaporean
1966,22,F,Singaporean
1967,22,F,Singaporean
1968,23,F,Singaporean
1969,22,F,Singaporean
1970,23,F,Singaporean
1971,22,F,Singaporean
1972,23,F,Singaporean
1973,23,F,Singaporean
1974,22,F,Singaporean
1975,22,F,Singaporean
1976,22,F,Singaporean
1977,23,F,Singaporean
1978,22,F,Singaporean
1979,23,F,Singaporean
1980,22,F,Singaporean
1981,23,F,Singaporean
1982,22,F,Singaporean
1983,22,F,Singaporean
1984,23,F,Singaporean
1985,22,F,Singaporean
1986,22,F,Singaporean
1987,23,F,Singaporean
1988,22,F,Singaporean
1989,22,F,Singaporean
1990,22,F,Singaporean
1991,23,F,Singaporean
1992,22,F,Singaporean
1993,23,F,Singaporean
1994,23,F,Singaporean
1995,22,F,Singaporean
1996,23,F,Singaporean
1997,23,F,Singaporean
1998,22,F,Singaporean
1999,22,F,Singaporean
2000,23,F,Singaporean
2001,22,F,Singaporean
2002,23,F,Singaporean
2003,23,F,Singaporean
2004,22,F,Singaporean
