,Conversation,name,Speaker,Transcript,English Translation,LID_tags,Language from LID tool,Type of code-switching,Length of turn,Direction of code-switches,Number of code-switches,Start of code-switches,Length of code-switched segments,Minimum pitch,Maximum pitch,Mean pitch,Std Dev Pitch,Minimum intensity,Maximum intensity,Mean intensity,Std Dev Intensity,Jitter,Shimmer,HNR
148,test_15,test_15_1.wav,SAHIL,We'll be there. Anyway aapko koi help welp...,We'll be there. Anyway any help is welcome...,"['EN', 'EN', 'EN', 'OTHER', 'EN', 'HI', 'HI', 'EN', 'EN', 'OTHER']",CSW,I,8,"['EN > HI', 'HI > EN']",2,"[4, 6]","[2, 2]",105.46342827556533,590.1564222417135,212.12372278996705,79.82561477160262,34.11183734383313,73.84343976008658,61.1763952946726,8.47776474020286,0.023335185070625656,0.17477323602518047,7.113806185191753
149,test_15,test_15_2.wav,MAYA,To Monisha to hai na.,So Monisha is there isn't she,"['EN', 'EN', 'EN', 'HI', 'HI', 'OTHER']",CSW,-1,5,-1,0,-1,-1,93.4273180223363,559.5672049342967,265.29618629483167,113.1519985796468,35.947926612602856,70.80014566918497,59.81953979744684,8.123898786573116,0.022490698671234,0.1564835972366351,7.210322628279897
150,test_15,test_15_3.wav,MAYA,"Monisha beta, party mein meri madat mat karana.","Monisha beta, party mein meri madat mat karana.","['HI', 'HI', 'OTHER', 'HI', 'HI', 'HI', 'HI', 'EN', 'HI', 'OTHER']",CSW,I,8,"['HI > EN', 'EN > HI']",2,"[6, 7]","[1, 1]",79.63288569061677,423.912465958273,185.0322262928872,87.77988886740842,43.99645633354021,73.68885404267748,61.810186557725885,7.290913570662597,0.0321443322974812,0.1501917853804048,7.40907972474495
152,test_162,test_162_0.wav,INDRAVARDHAN,Ba.,Ba.,"['EN', 'OTHER']",EN,-1,1,-1,0,-1,-1,76.36177409401746,625.1807393164903,255.3627751779076,174.8419822484142,39.450043466761414,66.97826176023592,53.29119705413512,5.798301758201521,0.05167321312751085,0.17210332846019707,8.865488059592494
153,test_162,test_162_2.wav,INDRAVARDHAN,"Jaldi karo, jaldi karo!","Do it quickly, do it quickly!","['HI', 'HI', 'OTHER', 'HI', 'HI', 'OTHER']",HI,-1,4,-1,0,-1,-1,84.94480822625952,595.2094371310162,330.8734986069944,169.59220358263335,35.289561265565375,64.7265221629524,52.555192876214605,5.259756213518618,0.035239748136225095,0.16181278396359844,6.194743456072817
154,test_162,test_162_3.wav,MAYA,Kya kar rahe ho tum Indravardhan...,What are you doing Indravardhan...,"['HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'OTHER']",HI,-1,6,-1,0,-1,-1,102.42925699839914,577.5755901445457,294.57389509392533,129.88904637804947,30.487315922843056,68.24094580424222,58.75966972181281,6.805731389430798,0.02948808713110307,0.15747007576819974,2.114143280933548
155,test_162,test_162_4.wav,INDRAVARDHAN,"Aray, kundi! Umm, tum chup jaao. Ek kaam karo, vo khidaki se kud jaao.","Hey, Kundi! Um, you hide. Do one thing, jump from the window.","['EN', 'OTHER', 'HI', 'OTHER', 'EN', 'OTHER', 'HI', 'HI', 'HI', 'OTHER', 'HI', 'HI', 'HI', 'OTHER', 'HI', 'HI', 'EN', 'HI', 'HI', 'OTHER']",CSW,-1,14,-1,0,-1,-1,120.52470840674124,588.283768128945,274.507507450481,103.48225020631806,19.28089256059967,70.89509513610757,53.96774132486997,9.967962184597114,0.028932932501883654,0.15198594249439035,6.495435057941109
156,test_162,test_162_5.wav,MAYA,Oh! Hum log first floor pe hai Indu.,"Oh! We are on the first floor, Indu.","['EN', 'OTHER', 'EN', 'EN', 'EN', 'HI', 'HI', 'HI', 'HI', 'OTHER']",CSW,I,8,['EN > HI'],1,[4],[4],96.86003055997979,626.2615061010048,305.8859032808833,126.0076425024915,18.290847411934095,68.80641608710177,57.71526113892339,11.913162410034296,0.016901243171737128,0.12049760198637471,11.176295371201606
157,test_162,test_162_6.wav,INDRAVARDHAN,"Agar Baa ne dekh liya to tumhe third floor pe le jaa ke, waha se dhakel degi.","If Baa sees you, she will take you to the third floor and push you away.","['HI', 'HI', 'HI', 'HI', 'HI', 'EN', 'HI', 'EN', 'HI', 'HI', 'HI', 'HI', 'HI', 'OTHER', 'HI', 'EN', 'HI', 'HI', 'OTHER']",CSW,I,17,"['HI > EN', 'EN > HI', 'HI > EN', 'EN > HI', 'HI > EN', 'EN > HI']",6,"[5, 6, 7, 8, 14, 15]","[1, 1, 1, 6, 1, 2]",145.69805391352887,441.5008006633173,229.4469922227348,47.3502906453367,23.977895142910192,69.33246879250646,59.042818922087946,9.843082860073634,0.018802568412817036,0.15057662336976693,7.060709950437861
172,test_16,test_16_0.wav,SAHIL,Hi mom come in!,Hi mom come in!,"['EN', 'EN', 'EN', 'EN', 'OTHER']",EN,-1,4,-1,0,-1,-1,207.17492316533006,325.3838717266489,285.00247754087087,31.864877604623626,31.72567364569382,72.58766217261504,62.377830682156684,10.619553315741175,0.020817111120574227,0.09758781226434478,12.285558382328517
173,test_16,test_16_1.wav,MAYA,Sahil…Good morning Sahil.,Sahil…Good morning Sahil.,"['EN', 'EN', 'HI', 'OTHER']",CSW,-1,3,-1,0,-1,-1,119.87451357259236,551.9895931638426,239.20581743817704,80.89609373821534,23.50578924816398,72.59786566696619,58.042454186644825,11.01689617394942,0.019941313435366582,0.12131161795977378,7.854892267464487
174,test_16,test_16_2.wav,SAHIL,Good morining mom.,Good morining mom.,"['EN', 'EN', 'EN', 'OTHER']",EN,-1,3,-1,0,-1,-1,156.02233886220128,361.84511802236227,245.95631534985097,68.34530067976257,23.465146242395676,72.4787837373028,63.41838394343544,11.912729330141266,0.015477307020869826,0.10761130664572602,9.718863559632778
175,test_16,test_16_3.wav,MAYA,Tumhaare paas revolver hai?,Do you have a revolver?,"['HI', 'HI', 'EN', 'HI', 'OTHER']",CSW,I,4,"['HI > EN', 'EN > HI']",2,"[2, 3]","[1, 1]",96.19630299465341,576.1471796604037,173.7542253865803,87.21775234480702,30.957669407045312,72.44977977164098,63.732587421608564,9.757969710436374,0.029002427136251473,0.14258712380876262,4.705027505295107
176,test_16,test_16_5.wav,MAYA,I want to shoot Indravardhan!,I want to shoot Indravardhan!,"['EN', 'EN', 'EN', 'EN', 'HI', 'OTHER']",CSW,-1,5,-1,0,-1,-1,105.82564978028067,308.2159512600259,201.63239032728865,72.20071111732912,14.624261313747427,73.68368055971287,59.25383295631828,12.21147190550504,0.024737339689030677,0.1510530948161427,5.170048384084704
188,test_173,test_173_0.wav,MAYA,Pata nahi in bichaari bacchon ko kaise itne chote umar mein sharaab ki lat lag jaati hai. It's so sad!,I don't know how these poor children get addicted to alcohol at such a young age. IT'S SO SAD!,"['HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'EN', 'HI', 'HI', 'HI', 'OTHER', 'EN', 'EN', 'HI', 'OTHER']",CSW,A,20,"['HI > EN', 'EN > HI', 'HI > EN', 'EN > HI']",4,"[13, 14, 17, 19]","[1, 3, 2, 1]",68.29315067996875,424.3341895540914,211.1009215818899,79.83669496960344,40.09380091166497,73.26258082303214,62.50154668115994,7.287777305040321,0.0229805076674581,0.13992984578197393,8.293800598172231
189,test_173,test_173_1.wav,MAYA,"Pallavi, tumne champagne maangi thi na? Okay, here you go! 1000 rupees please!","Pallavi, did you want champagne? Okay, here you go! 1000 rupees please!","['HI', 'OTHER', 'HI', 'EN', 'HI', 'HI', 'EN', 'OTHER', 'EN', 'OTHER', 'EN', 'EN', 'EN', 'OTHER', 'EN', 'EN', 'EN', 'OTHER']",CSW,I,13,"['HI > EN', 'EN > HI', 'HI > EN']",3,"[2, 3, 5]","[1, 2, 8]",74.78978726618422,560.2405453332344,247.69092050079502,139.55137246281373,36.81779482533296,73.62871778451024,61.6826948105838,8.70282822605465,0.019602033158660333,0.1346516674608398,10.40433599162974
190,test_173,test_173_2.wav,MAYA,"Sarita, what about you? tum kya peeogi?","Sarita, what about you? what will you drink?","['HI', 'OTHER', 'EN', 'EN', 'EN', 'OTHER', 'HI', 'HI', 'HI', 'OTHER']",CSW,A,7,"['HI > EN', 'EN > HI']",2,"[1, 4]","[3, 3]",70.12912999671268,424.0296372345771,208.08036498725127,91.91714384977966,39.927604867620126,72.87411421297901,62.56785436968122,8.199687455931873,0.02488035560795974,0.16612701072663671,5.55809794517451
191,test_173,test_173_3.wav,SARITA,"Bloody Mary, please.","Bloody Mary, please.","['EN', 'EN', 'OTHER', 'EN', 'OTHER']",EN,-1,3,-1,0,-1,-1,87.51955707701148,451.40348066070015,232.0160273415411,88.39261006255967,43.89549672663336,72.83347874180075,64.15574961628326,7.357663829278413,0.026023858907641546,0.1396398517328137,6.906217976861103
192,test_173,test_173_4.wav,MAYA,"Right, Bloody Mary for memsaheb.","Right, Bloody Mary for madam.","['EN', 'OTHER', 'EN', 'EN', 'EN', 'HI', 'OTHER']",CSW,I,5,['EN > HI'],1,[4],[1],78.01120099734597,469.33728487029424,256.36707116191394,97.02486496273434,39.508233929940175,72.74455743282637,63.41714450011095,9.757770315250399,0.021149577947580486,0.1272970226166867,9.947346806929454
193,test_173,test_173_5.wav,MAYA,"Girls, aaj kisi bhi soorat mein hume 50000 rupay ekhatta karne hai, un sharaab ke shikaar bacchon ke liye. Fir chaahe hume 10 bottles champagne hi kyu na khaali karni pade!","Girls, today in any situation we have to collect 50000 rupees, for a liquor victim. Then we wanted to eat 10 bottles of champagne!","['EN', 'OTHER', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'EN', 'HI', 'HI', 'HI', 'HI', 'OTHER', 'EN', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'OTHER', 'HI', 'HI', 'HI', 'EN', 'EN', 'EN', 'EN', 'HI', 'EN', 'HI', 'HI', 'HI', 'OTHER']",CSW,I,31,"['EN > HI', 'HI > EN', 'EN > HI', 'HI > EN', 'EN > HI', 'HI > EN', 'EN > HI', 'HI > EN', 'EN > HI']",9,"[1, 7, 8, 12, 13, 22, 26, 27, 28]","[6, 1, 4, 1, 9, 4, 1, 1, 3]",76.11671056260266,553.5843491776234,253.66389789616156,92.40634118681783,33.97235737336148,72.99365017160079,64.32200732275562,9.036540748121372,0.02877299190429589,0.13186569557059913,7.536759758041806
213,test_185,test_185_0.wav,INDRAVARDHAN,Hi,Hi,['EN'],EN,-1,1,-1,0,-1,-1,303.3557572475448,590.7025993095227,401.56918678794733,133.04330916207442,33.831234402339796,46.50376366827902,40.7175760831434,3.2648758099361426,0.0724961432076215,0.24591162571396302,-0.11591329155576413
214,test_185,test_185_1.wav,MAYA,Kiska hai ye!,Whose is this?,"['HI', 'HI', 'EN', 'OTHER']",CSW,-1,3,-1,0,-1,-1,111.9257325640974,617.9415083898152,221.3091910279381,102.24412131149414,20.114676847481938,68.25845608284395,61.04009866970442,14.091656050344081,0.014801649261939335,0.09050849907683878,12.342352548420124
215,test_185,test_185_10.wav,INDRAVARDHAN,Ye Rosesh bhi na!,This is not even Rosesh!,"['HI', 'HI', 'HI', 'EN', 'OTHER']",CSW,-1,4,-1,0,-1,-1,75.08052547435265,596.2419425668412,157.95551169673658,111.39413049135972,53.156032748478765,68.88418217694735,62.2325454369821,4.123419178616063,0.06308020543734141,0.21989158991938434,7.375682452779288
216,test_185,test_185_11.wav,MAYA,Ye Rosesh ka hi mobile hai?,Is this Rosesh's mobile?,"['EN', 'EN', 'EN', 'EN', 'EN', 'HI', 'OTHER']",CSW,I,6,['EN > HI'],1,[5],[1],75.7371685565964,600.6479712842863,292.3619340999168,108.49016383216568,51.68080100789222,71.75991449097826,64.6372432910264,5.52770761133196,0.0240818580593054,0.17392152490785817,7.253838252700162
217,test_185,test_185_12.wav,INDRAVARDHAN,"Haan, vo le jana bhul gaya...","Yes, he forgot to take it...","['HI', 'OTHER', 'HI', 'HI', 'HI', 'HI', 'HI', 'OTHER']",HI,-1,6,-1,0,-1,-1,75.74723094819373,485.1145431282466,172.21677976306557,104.95140818385258,42.85190137389353,72.39374822796864,63.439927210947936,5.837511359391762,0.057427991301183506,0.20617887141380906,4.858960838526306
218,test_185,test_185_13.wav,MAYA,"Aur vo number? You know, maine jab vo number milaya to saamne se ek aurat hass ke boli, ""Bolo Indu darling""...","And that number? You know, when I dialed that number, a woman from the front laughed and said, “Tell me Indu darling”…","['HI', 'HI', 'EN', 'OTHER', 'EN', 'EN', 'OTHER', 'HI', 'HI', 'HI', 'EN', 'HI', 'EN', 'HI', 'EN', 'HI', 'HI', 'HI', 'HI', 'HI', 'OTHER', 'OTHER', 'HI', 'EN', 'OTHER']",CSW,I,21,"['HI > EN', 'EN > HI', 'HI > EN', 'EN > HI', 'HI > EN', 'EN > HI', 'HI > EN', 'EN > HI', 'HI > EN']",9,"[2, 5, 8, 9, 10, 11, 12, 13, 19]","[3, 3, 1, 1, 1, 1, 1, 6, 2]",73.03070094828998,594.3810554528309,282.6029108225171,106.96807588105025,48.72272659185689,72.40269738218747,63.46654789612002,5.332652982213412,0.027569233135180445,0.18401476697150973,6.548164694171626
219,test_185,test_185_2.wav,INDRAVARDHAN,Tumhe kaha mila?,Where did you find it?,"['HI', 'HI', 'HI', 'OTHER']",HI,-1,3,-1,0,-1,-1,69.98024809898139,599.7512639287658,165.63019238012348,65.56253629304875,41.18850946755907,71.82714501242529,60.34454169013071,5.044357429590398,0.009104118518772731,0.13172463005439536,11.58176974747683
220,test_185,test_185_3.wav,MAYA,"bathroom mein, flush ke piche, chupaya gaya tha!","In the bathroom, behind the flush, was hidden!","['EN', 'HI', 'OTHER', 'EN', 'HI', 'HI', 'OTHER', 'HI', 'HI', 'HI', 'OTHER']",CSW,I,8,"['EN > HI', 'HI > EN', 'EN > HI']",3,"[1, 2, 3]","[1, 1, 5]",77.67621233929908,332.6613056146662,166.05662141789796,53.1418581172683,48.583843354535155,71.77518438933983,61.834756364964946,5.925769727869221,0.01295822732722,0.14202381190063815,6.594066852667652
221,test_185,test_185_4.wav,INDRAVARDHAN,"Nahi aehi, gir gaya hoga.","No, he must have fallen.","['HI', 'HI', 'OTHER', 'HI', 'HI', 'HI', 'OTHER']",HI,-1,5,-1,0,-1,-1,75.4430459931429,483.5897907040575,153.64569055528787,63.54791277839558,28.270731485013602,74.5611358787351,62.0597756677568,12.531950280840915,0.026241485395015602,0.16669051309807625,5.835616155851035
222,test_185,test_185_5.wav,MAYA,Tumse?,To you?,"['HI', 'OTHER']",HI,-1,1,-1,0,-1,-1,81.45099795085235,545.9355660916631,230.10569182983988,123.7721910518401,26.052899975328017,70.5958161580409,60.53727008853449,14.630309634497157,0.03176883059949132,0.16140228276825846,4.2194683490939395
223,test_185,test_185_6.wav,INDRAVARDHAN,"Nahi Rosesh ka hoga, usse pucho.","No, it will be Rosesh's, ask him.","['HI', 'HI', 'HI', 'HI', 'OTHER', 'HI', 'HI', 'OTHER']",HI,-1,6,-1,0,-1,-1,112.62644478479154,576.6579522307557,213.00091123027758,98.85431755834385,30.564733207774186,72.35051777685672,63.451741918490555,8.120341896250743,0.026533888948497668,0.1570270759043612,3.8566705289971006
224,test_185,test_185_7.wav,INDRAVARDHAN,"Aray bhai thodi kheer dena, aur badhi maze ki bani hai!","Hey brother, give me some kheer, it will be more fun!","['HI', 'HI', 'HI', 'HI', 'HI', 'OTHER', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'OTHER']",HI,-1,11,-1,0,-1,-1,99.80124533021699,588.6208479688582,220.93111524957231,72.73988554419346,23.510140521898247,73.10703670596482,62.27031035584531,14.726010894943602,0.01789692344808979,0.1204109915553553,8.776429757357949
225,test_185,test_185_8.wav,INDRAVARDHAN,Waise tumne kaise soch liya ki ye phone mera hai?,"By the way, how did you think that this phone is mine?","['HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'EN', 'EN', 'HI', 'HI', 'OTHER']",CSW,I,10,"['HI > EN', 'EN > HI']",2,"[6, 8]","[2, 2]",75.29671875426224,592.1172280145034,370.1925401816661,125.40391239431064,31.93813689159913,71.95605456284211,58.94490299219279,4.651975520265921,0.06610078876568387,0.25530458088342195,1.8035771533299236
226,test_185,test_185_9.wav,MAYA,"Iss phone me ek hi number hai, received calls me 3 baar aur dialed numbers me 7 baar.","This phone has only one number, 3 times in received calls and 7 times in dialed numbers.","['HI', 'EN', 'EN', 'HI', 'EN', 'EN', 'HI', 'OTHER', 'EN', 'EN', 'EN', 'EN', 'HI', 'HI', 'EN', 'EN', 'EN', 'EN', 'HI', 'OTHER']",CSW,I,18,"['HI > EN', 'EN > HI', 'HI > EN', 'EN > HI', 'HI > EN', 'EN > HI', 'HI > EN', 'EN > HI']",8,"[1, 3, 4, 6, 7, 11, 13, 17]","[2, 1, 2, 1, 4, 2, 4, 1]",73.0643107524858,591.9566916024704,270.9804125946188,119.60518736887158,34.553463649324684,71.24957150787314,64.72010432658249,7.823923903076096,0.031773084664454165,0.15364341792554123,7.286242337697385
238,test_191,test_191_0.wav,GURPREET,taufa? ya aapki peheni hui second hand shirt,gift? Or your worn second hand shirt,"['HI', 'OTHER', 'EN', 'HI', 'HI', 'HI', 'EN', 'EN', 'EN']",CSW,I,8,"['HI > EN', 'EN > HI', 'HI > EN']",3,"[1, 2, 5]","[1, 3, 3]",173.4784106587701,602.5641098167351,329.3080043646272,156.60198606757007,36.128965346802374,66.68996922426788,55.70967867758234,6.282487610887811,0.03235479392378421,0.17351572126919643,5.748140222377711
239,test_191,test_191_1.wav,SAHIL,excuse me meri peheni hui shirt?,Excuse me the shirt I'm wearing?,"['EN', 'EN', 'HI', 'HI', 'HI', 'EN', 'OTHER']",CSW,I,6,"['EN > HI', 'HI > EN']",2,"[2, 5]","[3, 1]",129.71834633898015,549.9696849852425,277.113169703705,131.17768753084334,41.00146782586918,66.90920286389544,56.427440110393434,5.294520537566138,0.036164460874238684,0.17871258121445402,6.872851991542715
240,test_191,test_191_2.wav,GURPREET,kyun? dukaan pe tumne aise apne seene se nahi lagayi thi ke jajti hai ke nahi jajti,Why? In the shop you did not hug your chest as if it suits you or not.,"['HI', 'OTHER', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'EN', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI']",CSW,-1,17,-1,0,-1,-1,155.8316929320752,600.6156377773225,308.562783353767,121.93095139054572,28.129638851082003,71.53257870390226,57.4166710454059,9.590436766791683,0.032942486393950705,0.1949238975059778,6.837193963276234
241,test_191,test_191_3.wav,SAHIL,toh wo second hand ho gayi!,So it became second hand!,"['HI', 'HI', 'EN', 'EN', 'EN', 'HI', 'OTHER']",CSW,I,6,"['HI > EN', 'EN > HI']",2,"[2, 5]","[3, 1]",126.13328103616757,458.88320621763233,246.05647134347524,60.4436856148017,20.643995076182193,68.90992864451793,59.184372480648534,15.135413953326944,0.0149824794685159,0.11399881540948402,10.97383123722393
279,test_205,test_205_0.wav,INDRAVARDHAN,"Haan, hello Dushyant kya baat hai.","Yes, hello Dushyant, what's the matter.","['HI', 'OTHER', 'EN', 'HI', 'HI', 'HI', 'HI', 'OTHER']",CSW,I,6,"['HI > EN', 'EN > HI']",2,"[1, 2]","[1, 4]",144.9266648441392,488.50218259795054,230.28963358927234,51.732911561410596,19.894397451735156,71.00587287354125,63.52372817189814,10.188834093127626,0.023617892934820816,0.12129796436819398,10.279581760967664
280,test_205,test_205_1.wav,DUSHYANT,David and Sons company ki lift kabhi mat khareedana!,Never buy a David & Sons company lift!,"['EN', 'EN', 'EN', 'EN', 'HI', 'EN', 'HI', 'EN', 'HI', 'OTHER']",CSW,I,9,"['EN > HI', 'HI > EN', 'EN > HI', 'HI > EN', 'EN > HI']",5,"[4, 5, 6, 7, 8]","[1, 1, 1, 1, 1]",82.56611629893334,529.7364891897122,267.7592474062457,88.38579251988351,9.560396493186335,74.83951493843004,63.98630498879635,12.217030591820244,0.027499895813328054,0.12189040976903717,11.352018243993754
281,test_205,test_205_2.wav,DUSHYANT,Us lift ke darwaje jam ho jate hai!,The doors of that elevator get jammed!,"['EN', 'EN', 'HI', 'HI', 'HI', 'EN', 'HI', 'HI', 'OTHER']",CSW,I,8,"['EN > HI', 'HI > EN', 'EN > HI']",3,"[2, 5, 6]","[3, 1, 2]",75.43231803523575,365.69569002667134,243.01005654940164,93.73485838815427,31.423640305010625,73.06283408121281,63.66369912932646,8.308944907509435,0.025154245270412386,0.1568626885099306,8.12891815116544
282,test_205,test_205_3.wav,INDRAVARDHAN,"Dushyant, tum kya samajhte ho. Hum rooj sawere sabji ke saath saath lift khareedane niklate hai? ""Ae bhaiyaa, ye lift ka kya bhaav hai?""","Dushyant, what do you think? Do we go out every morning to buy vegetables and lift? ""Hey brother, what is this lift price?""","['HI', 'OTHER', 'HI', 'HI', 'HI', 'EN', 'OTHER', 'EN', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'EN', 'HI', 'HI', 'HI', 'OTHER', 'OTHER', 'HI', 'OTHER', 'EN', 'EN', 'HI', 'HI', 'HI', 'HI', 'OTHER', 'OTHER']",CSW,I,24,"['HI > EN', 'EN > HI', 'HI > EN', 'EN > HI', 'HI > EN', 'EN > HI']",6,"[4, 6, 12, 13, 17, 19]","[2, 6, 1, 4, 2, 5]",75.03986220255965,567.1908253579252,167.87048588583212,55.86248679336403,25.62941563551551,71.98115425532966,61.84679418386735,9.81774694017588,0.031527923785007676,0.14194894190828053,7.1296745312563194
285,test_209,test_209_0.wav,MONISHA,"Hehe, humara kabhi divorce nahi hoga!","Hey, we will never get divorced!","['HI', 'OTHER', 'HI', 'HI', 'EN', 'HI', 'HI', 'OTHER']",CSW,I,6,"['HI > EN', 'EN > HI']",2,"[3, 4]","[1, 2]",141.95212077002623,440.2005421600353,302.8308933092815,67.29728822933538,21.935136331025536,73.18859499180118,63.280531040397996,14.160036352305468,0.01865126310909379,0.11046701305767785,9.929173876182016
286,test_209,test_209_1.wav,SAHIL,"Hello, how can you be so sure?","Hello, how can you be so sure?","['EN', 'OTHER', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'OTHER']",EN,-1,7,-1,0,-1,-1,185.82980963917484,302.01698664909867,250.78275987305847,32.90193798213686,10.224907996688007,72.56903121552381,64.16188919578029,17.858947475873915,0.019823395650238437,0.10615721410979195,11.609843610232529
287,test_209,test_209_2.wav,SAHIL,"Tumse tang aakar mai kehe bhi sakta hu tumse, ki Monisha its all over.","Fed up with you, I can also tell you, Monisha, it's all over.","['HI', 'EN', 'HI', 'HI', 'HI', 'HI', 'HI', 'EN', 'HI', 'OTHER', 'HI', 'HI', 'EN', 'EN', 'EN', 'OTHER']",CSW,A,14,"['HI > EN', 'EN > HI', 'HI > EN', 'EN > HI', 'HI > EN']",5,"[1, 2, 7, 8, 11]","[1, 5, 1, 3, 3]",91.27135975748959,587.7784984422829,210.40431819001995,102.97999361447768,10.184328905279324,72.62540053713822,62.59537128058004,21.33949761101165,0.0234801209879848,0.11799496190643526,8.245947554085406
288,test_209,test_209_3.wav,MONISHA,Tum mujhse tang aaoge Sahil?,Will you hang me Sahil?,"['HI', 'HI', 'EN', 'HI', 'HI', 'OTHER']",CSW,-1,5,-1,0,-1,-1,184.41549358456172,420.02647335342607,271.8624089473478,72.47104158301354,29.251350010877694,73.22636656481384,64.53039837053066,11.543082742772022,0.014465664917613242,0.08984081502858184,12.089123704314675
289,test_209,test_209_4.wav,SAHIL,Its a possibility. Kyuki tumhaari in laaparavaahiyonse majboor ho kar I may take that decision.,Its a possibility. Because of your circumstances I may take that decision.,"['EN', 'EN', 'EN', 'OTHER', 'HI', 'HI', 'EN', 'HI', 'HI', 'EN', 'HI', 'EN', 'EN', 'EN', 'EN', 'EN', 'OTHER']",CSW,A,15,"['EN > HI', 'HI > EN', 'EN > HI', 'HI > EN', 'EN > HI', 'HI > EN']",6,"[3, 5, 6, 8, 9, 10]","[2, 1, 2, 1, 1, 5]",84.83311849590618,370.3402340827827,206.83456926375865,43.96870974343602,15.561393899160924,75.25114837037516,64.19255228000719,13.945715590896047,0.0228391689644722,0.11393576476327597,10.10978719899476
