utt_id,file_id,speaker,speaker_nationality_mode,prev_speaker,interlocutor_nationality,nationality_match,condition
NI01MAX_0101_1944.660_1945.990,NI01MAX_0101,1,malaysian,1,malaysian,same,monolingual_ZH
NI01MAX_0101_1946.602_1949.661,NI01MAX_0101,1,malaysian,1,malaysian,same,code_switched
NI01MAX_0101_1952.702_1957.922,NI01MAX_0101,1,malaysian,1,malaysian,same,code_switched
NI01MAX_0101_1958.805_1959.844,NI01MAX_0101,1,malaysian,1,malaysian,same,monolingual_EN
NI01MAX_0101_1961.350_1964.128,NI01MAX_0101,1,malaysian,1,malaysian,same,code_switched
NI01MAX_0101_1965.063_1981.013,NI01MAX_0101,1,malaysian,1,malaysian,same,code_switched
NI01MAX_0101_1981.267_1984.791,NI01MAX_0101,1,malaysian,1,malaysian,same,monolingual_ZH
NI01MAX_0101_1986.175_1994.040,NI01MAX_0101,1,malaysian,1,malaysian,same,monolingual_ZH
NI01MAX_0101_1998.156_2002.441,NI01MAX_0101,1,malaysian,1,malaysian,same,code_switched
NI01MAX_0101_2002.868_2011.244,NI01MAX_0101,1,malaysian,1,malaysian,same,code_switched
NI01MAX_0101_2011.473_2012.226,NI01MAX_0101,1,malaysian,1,malaysian,same,monolingual_ZH
NI01MAX_0101_2014.498_2015.187,NI01MAX_0101,1,malaysian,1,malaysian,same,code_switched
NI01MAX_0101_2015.706_2018.147,NI01MAX_0101,1,malaysian,1,malaysian,same,code_switched
NI01MAX_0101_2020.380_2021.914,NI01MAX_0101,1,malaysian,1,malaysian,same,code_switched
NI01MAX_0101_2022.539_2024.383,NI01MAX_0101,1,malaysian,1,malaysian,same,code_switched
NI01MAX_0101_2025.032_2027.233,NI01MAX_0101,1,malaysian,1,malaysian,same,code_switched
NI01MAX_0101_2027.451_2029.733,NI01MAX_0101,1,malaysian,1,malaysian,same,monolingual_ZH
NI01MAX_0101_2029.970_2030.739,NI01MAX_0101,1,malaysian,1,malaysian,same,monolingual_ZH
NI01MAX_0101_2031.914_2033.290,NI01MAX_0101,1,malaysian,1,malaysian,same,monolingual_ZH
NI01MAX_0101_2035.120_2042.273,NI01MAX_0101,1,malaysian,1,malaysian,same,monolingual_ZH
NI01MAX_0101_2044.257_2045.823,NI01MAX_0101,1,malaysian,1,malaysian,same,code_switched
NI01MAX_0101_2046.539_2052.963,NI01MAX_0101,1,malaysian,1,malaysian,same,monolingual_ZH
NI01MAX_0101_2053.243_2053.744,NI01MAX_0101,1,malaysian,1,malaysian,same,monolingual_ZH
NI01MAX_0101_2060.725_2061.683,NI01MAX_0101,1,malaysian,1,malaysian,same,monolingual_EN
NI01MAX_0101_2061.683_2063.942,NI01MAX_0101,1,malaysian,1,malaysian,same,monolingual_ZH
NI01MAX_0101_2064.387_2070.413,NI01MAX_0101,1,malaysian,1,malaysian,same,code_switched
NI01MAX_0101_2071.084_2071.830,NI01MAX_0101,1,malaysian,1,malaysian,same,monolingual_ZH
NI01MAX_0101_2071.830_2077.275,NI01MAX_0101,1,malaysian,1,malaysian,same,code_switched
NI01MAX_0101_2077.275_2078.114,NI01MAX_0101,1,malaysian,1,malaysian,same,monolingual_EN
NI01MAX_0101_2078.821_2092.688,NI01MAX_0101,1,malaysian,1,malaysian,same,code_switched
NI01MAX_0101_2092.688_2093.482,NI01MAX_0101,1,malaysian,1,malaysian,same,monolingual_ZH
NI01MAX_0101_2094.290_2094.887,NI01MAX_0101,1,malaysian,1,malaysian,same,monolingual_ZH
NI01MAX_0101_2095.743_2097.622,NI01MAX_0101,1,malaysian,1,malaysian,same,code_switched
NI01MAX_0101_2098.270_2105.727,NI01MAX_0101,1,malaysian,1,malaysian,same,code_switched
NI01MAX_0101_2105.990_2107.460,NI01MAX_0101,1,malaysian,1,malaysian,same,code_switched
NI01MAX_0101_2110.499_2113.400,NI01MAX_0101,1,malaysian,1,malaysian,same,monolingual_ZH
NI01MAX_0101_2113.615_2118.393,NI01MAX_0101,1,malaysian,1,malaysian,same,code_switched
NI01MAX_0101_2123.552_2125.650,NI01MAX_0101,1,malaysian,1,malaysian,same,code_switched
NI01MAX_0101_2126.006_2130.754,NI01MAX_0101,1,malaysian,1,malaysian,same,code_switched
NI01MAX_0101_2131.823_2138.471,NI01MAX_0101,1,malaysian,1,malaysian,same,code_switched
NI01MAX_0101_2141.863_2143.187,NI01MAX_0101,1,malaysian,1,malaysian,same,code_switched
NI01MAX_0101_2144.151_2145.424,NI01MAX_0101,1,malaysian,1,malaysian,same,monolingual_EN
NI01MAX_0101_2145.424_2146.663,NI01MAX_0101,1,malaysian,1,malaysian,same,monolingual_EN
NI01MAX_0101_2147.524_2150.614,NI01MAX_0101,1,malaysian,1,malaysian,same,monolingual_ZH
NI01MAX_0101_2154.422_2158.413,NI01MAX_0101,1,malaysian,1,malaysian,same,code_switched
NI01MAX_0101_2160.098_2161.604,NI01MAX_0101,1,malaysian,1,malaysian,same,code_switched
NI01MAX_0101_2161.850_2168.688,NI01MAX_0101,1,malaysian,1,malaysian,same,monolingual_ZH
NI01MAX_0101_2172.051_2172.946,NI01MAX_0101,1,malaysian,1,malaysian,same,monolingual_ZH
NI01MAX_0101_2174.199_2175.121,NI01MAX_0101,1,malaysian,1,malaysian,same,monolingual_ZH
NI01MAX_0101_2175.871_2179.688,NI01MAX_0101,1,malaysian,1,malaysian,same,monolingual_ZH
NI01MAX_0101_2181.973_2182.493,NI01MAX_0101,1,malaysian,1,malaysian,same,monolingual_EN
NI01MAX_0101_2184.187_2185.762,NI01MAX_0101,1,malaysian,1,malaysian,same,monolingual_ZH
NI01MAX_0101_2204.936_2213.194,NI01MAX_0101,1,malaysian,1,malaysian,same,code_switched
NI01MAX_0101_2213.446_2236.252,NI01MAX_0101,1,malaysian,1,malaysian,same,code_switched
NI01MAX_0101_2236.783_2240.653,NI01MAX_0101,1,malaysian,1,malaysian,same,monolingual_ZH
NI01MAX_0101_2246.229_2248.610,NI01MAX_0101,1,malaysian,1,malaysian,same,monolingual_ZH
NI01MAX_0101_2249.558_2251.639,NI01MAX_0101,1,malaysian,1,malaysian,same,code_switched
NI01MAX_0101_2252.128_2258.819,NI01MAX_0101,1,malaysian,1,malaysian,same,code_switched
NI01MAX_0101_2259.144_2263.561,NI01MAX_0101,1,malaysian,1,malaysian,same,monolingual_ZH
NI01MAX_0101_2266.396_2269.730,NI01MAX_0101,1,malaysian,1,malaysian,same,code_switched
NI01MAX_0101_2269.947_2273.912,NI01MAX_0101,1,malaysian,1,malaysian,same,code_switched
NI01MAX_0101_2276.506_2279.483,NI01MAX_0101,1,malaysian,1,malaysian,same,code_switched
NI01MAX_0101_2285.980_2290.729,NI01MAX_0101,1,malaysian,1,malaysian,same,code_switched
NI01MAX_0101_2293.210_2308.473,NI01MAX_0101,1,malaysian,1,malaysian,same,code_switched
NI01MAX_0101_2308.473_2309.340,NI01MAX_0101,1,malaysian,1,malaysian,same,monolingual_ZH
NI01MAX_0101_2314.888_2320.002,NI01MAX_0101,1,malaysian,1,malaysian,same,monolingual_ZH
NI01MAX_0101_2320.630_2326.228,NI01MAX_0101,1,malaysian,1,malaysian,same,monolingual_ZH
NI01MAX_0101_2337.200_2340.633,NI01MAX_0101,1,malaysian,1,malaysian,same,code_switched
NI01MAX_0101_2343.863_2350.128,NI01MAX_0101,1,malaysian,1,malaysian,same,monolingual_ZH
NI01MAX_0101_2350.128_2358.510,NI01MAX_0101,1,malaysian,1,malaysian,same,code_switched
NI01MAX_0101_2359.534_2371.609,NI01MAX_0101,1,malaysian,1,malaysian,same,monolingual_ZH
NI01MAX_0101_2379.453_2383.919,NI01MAX_0101,1,malaysian,1,malaysian,same,code_switched
NI01MAX_0101_2384.310_2394.905,NI01MAX_0101,1,malaysian,1,malaysian,same,code_switched
NI01MAX_0101_2395.342_2396.069,NI01MAX_0101,1,malaysian,1,malaysian,same,monolingual_ZH
NI01MAX_0101_2396.537_2396.890,NI01MAX_0101,1,malaysian,1,malaysian,same,monolingual_ZH
NI01MAX_0101_2396.890_2398.963,NI01MAX_0101,1,malaysian,1,malaysian,same,code_switched
NI01MAX_0101_2400.434_2406.930,NI01MAX_0101,1,malaysian,1,malaysian,same,code_switched
NI01MAX_0101_2408.104_2414.933,NI01MAX_0101,1,malaysian,1,malaysian,same,code_switched
NI01MAX_0101_2416.607_2417.179,NI01MAX_0101,1,malaysian,1,malaysian,same,monolingual_ZH
NI01MAX_0101_2424.475_2427.640,NI01MAX_0101,1,malaysian,1,malaysian,same,code_switched
NI01MAX_0101_2428.027_2429.377,NI01MAX_0101,1,malaysian,1,malaysian,same,code_switched
NI01MAX_0101_2431.199_2438.723,NI01MAX_0101,1,malaysian,1,malaysian,same,monolingual_ZH
NI01MAX_0101_2440.024_2444.413,NI01MAX_0101,1,malaysian,1,malaysian,same,code_switched
NI01MAX_0101_2447.079_2448.274,NI01MAX_0101,1,malaysian,1,malaysian,same,monolingual_ZH
NI01MAX_0101_2449.260_2450.585,NI01MAX_0101,1,malaysian,1,malaysian,same,monolingual_ZH
NI01MAX_0101_2454.704_2455.241,NI01MAX_0101,1,malaysian,1,malaysian,same,monolingual_ZH
NI01MAX_0101_2456.090_2456.873,NI01MAX_0101,1,malaysian,1,malaysian,same,monolingual_ZH
NI01MAX_0101_2456.873_2458.433,NI01MAX_0101,1,malaysian,1,malaysian,same,code_switched
NI01MAX_0101_2460.635_2462.790,NI01MAX_0101,1,malaysian,1,malaysian,same,monolingual_ZH
NI01MAX_0101_2464.296_2467.698,NI01MAX_0101,1,malaysian,1,malaysian,same,monolingual_ZH
NI01MAX_0101_2469.014_2477.584,NI01MAX_0101,1,malaysian,1,malaysian,same,monolingual_ZH
NI01MAX_0101_2484.519_2490.968,NI01MAX_0101,1,malaysian,1,malaysian,same,monolingual_ZH
NI01MAX_0101_2492.873_2511.047,NI01MAX_0101,1,malaysian,1,malaysian,same,code_switched
NI01MAX_0101_2511.566_2516.732,NI01MAX_0101,1,malaysian,1,malaysian,same,code_switched
NI01MAX_0101_2517.332_2529.727,NI01MAX_0101,1,malaysian,1,malaysian,same,code_switched
NI01MAX_0101_2530.046_2540.991,NI01MAX_0101,1,malaysian,1,malaysian,same,code_switched
NI01MAX_0101_2541.430_2542.001,NI01MAX_0101,1,malaysian,1,malaysian,same,monolingual_ZH
NI01MAX_0101_2543.405_2548.183,NI01MAX_0101,1,malaysian,1,malaysian,same,code_switched
NI01MAX_0101_2548.346_2559.548,NI01MAX_0101,1,malaysian,1,malaysian,same,code_switched
NI01MAX_0101_2560.050_2564.597,NI01MAX_0101,1,malaysian,1,malaysian,same,code_switched
NI01MAX_0101_2565.688_2573.513,NI01MAX_0101,1,malaysian,1,malaysian,same,code_switched
NI01MAX_0101_2573.721_2585.798,NI01MAX_0101,1,malaysian,1,malaysian,same,code_switched
NI01MAX_0101_2585.798_2588.074,NI01MAX_0101,1,malaysian,1,malaysian,same,monolingual_ZH
NI01MAX_0101_2588.074_2596.110,NI01MAX_0101,1,malaysian,1,malaysian,same,code_switched
NI01MAX_0101_2601.315_2604.741,NI01MAX_0101,1,malaysian,1,malaysian,same,code_switched
NI01MAX_0101_2605.503_2616.546,NI01MAX_0101,1,malaysian,1,malaysian,same,code_switched
NI01MAX_0101_2618.865_2622.335,NI01MAX_0101,1,malaysian,1,malaysian,same,code_switched
NI01MAX_0101_2624.241_2625.840,NI01MAX_0101,1,malaysian,1,malaysian,same,monolingual_ZH
NI01MAX_0101_2625.840_2629.883,NI01MAX_0101,1,malaysian,1,malaysian,same,monolingual_ZH
NI01MAX_0101_2632.432_2635.759,NI01MAX_0101,1,malaysian,1,malaysian,same,code_switched
NI01MAX_0101_2635.957_2637.920,NI01MAX_0101,1,malaysian,1,malaysian,same,monolingual_ZH
NI01MAX_0101_2639.282_2645.847,NI01MAX_0101,1,malaysian,1,malaysian,same,code_switched
NI01MAX_0101_2646.799_2648.555,NI01MAX_0101,1,malaysian,1,malaysian,same,monolingual_ZH
NI01MAX_0101_2649.276_2653.785,NI01MAX_0101,1,malaysian,1,malaysian,same,code_switched
NI01MAX_0101_2654.211_2656.895,NI01MAX_0101,1,malaysian,1,malaysian,same,code_switched
NI01MAX_0101_2657.386_2664.624,NI01MAX_0101,1,malaysian,1,malaysian,same,monolingual_ZH
NI01MAX_0101_2665.293_2668.240,NI01MAX_0101,1,malaysian,1,malaysian,same,monolingual_ZH
NI01MAX_0101_2668.670_2669.333,NI01MAX_0101,1,malaysian,1,malaysian,same,code_switched
NI01MAX_0101_2673.204_2674.509,NI01MAX_0101,1,malaysian,1,malaysian,same,monolingual_ZH
NI01MAX_0101_2675.731_2679.820,NI01MAX_0101,1,malaysian,1,malaysian,same,monolingual_ZH
NI01MAX_0101_2680.551_2684.187,NI01MAX_0101,1,malaysian,1,malaysian,same,code_switched
NI01MAX_0101_2684.877_2687.550,NI01MAX_0101,1,malaysian,1,malaysian,same,code_switched
NI01MAX_0101_2692.578_2696.365,NI01MAX_0101,1,malaysian,1,malaysian,same,code_switched
NI01MAX_0101_2697.221_2701.340,NI01MAX_0101,1,malaysian,1,malaysian,same,code_switched
NI01MAX_0101_2701.694_2712.319,NI01MAX_0101,1,malaysian,1,malaysian,same,code_switched
NI01MAX_0101_2714.935_2722.116,NI01MAX_0101,1,malaysian,1,malaysian,same,code_switched
NI01MAX_0101_2722.404_2733.040,NI01MAX_0101,1,malaysian,1,malaysian,same,code_switched
NI01MAX_0101_2734.460_2739.620,NI01MAX_0101,1,malaysian,1,malaysian,same,code_switched
NI01MAX_0101_2743.696_2745.053,NI01MAX_0101,1,malaysian,1,malaysian,same,monolingual_ZH
NI01MAX_0101_2745.776_2751.601,NI01MAX_0101,1,malaysian,1,malaysian,same,monolingual_ZH
NI01MAX_0101_2755.701_2760.168,NI01MAX_0101,1,malaysian,1,malaysian,same,code_switched
NI01MAX_0101_2766.796_2768.614,NI01MAX_0101,1,malaysian,1,malaysian,same,monolingual_EN
NI01MAX_0101_2771.702_2772.337,NI01MAX_0101,1,malaysian,1,malaysian,same,monolingual_ZH
NI01MAX_0101_2774.530_2783.390,NI01MAX_0101,1,malaysian,1,malaysian,same,monolingual_ZH
NI01MAX_0101_2788.125_2794.690,NI01MAX_0101,1,malaysian,1,malaysian,same,code_switched
NI01MAX_0101_2795.462_2798.066,NI01MAX_0101,1,malaysian,1,malaysian,same,code_switched
NI01MAX_0101_2798.499_2806.753,NI01MAX_0101,1,malaysian,1,malaysian,same,code_switched
NI01MAX_0101_2807.705_2815.538,NI01MAX_0101,1,malaysian,1,malaysian,same,code_switched
NI01MAX_0101_2816.219_2816.925,NI01MAX_0101,1,malaysian,1,malaysian,same,monolingual_ZH
NI01MAX_0101_2819.764_2823.829,NI01MAX_0101,1,malaysian,1,malaysian,same,code_switched
NI01MAX_0101_2824.403_2826.905,NI01MAX_0101,1,malaysian,1,malaysian,same,code_switched
NI01MAX_0101_2827.292_2837.441,NI01MAX_0101,1,malaysian,1,malaysian,same,code_switched
NI01MAX_0101_2838.618_2844.738,NI01MAX_0101,1,malaysian,1,malaysian,same,code_switched
NI01MAX_0101_2851.979_2853.970,NI01MAX_0101,1,malaysian,1,malaysian,same,code_switched
NI01MAX_0101_2860.995_2875.020,NI01MAX_0101,1,malaysian,1,malaysian,same,code_switched
NI01MAX_0101_2875.492_2885.939,NI01MAX_0101,1,malaysian,1,malaysian,same,code_switched
NI01MAX_0101_2886.199_2889.323,NI01MAX_0101,1,malaysian,1,malaysian,same,monolingual_ZH
NI01MAX_0101_2889.323_2892.352,NI01MAX_0101,1,malaysian,1,malaysian,same,code_switched
NI01MAX_0101_2892.352_2896.927,NI01MAX_0101,1,malaysian,1,malaysian,same,code_switched
NI01MAX_0101_2897.485_2900.619,NI01MAX_0101,1,malaysian,1,malaysian,same,code_switched
NI01MAX_0101_2900.619_2910.134,NI01MAX_0101,1,malaysian,1,malaysian,same,code_switched
NI01MAX_0101_2910.134_2910.873,NI01MAX_0101,1,malaysian,1,malaysian,same,code_switched
NI01MAX_0101_2910.873_2923.256,NI01MAX_0101,1,malaysian,1,malaysian,same,code_switched
NI01MAX_0101_2928.385_2928.821,NI01MAX_0101,1,malaysian,1,malaysian,same,monolingual_EN
NI01MAX_0101_2929.399_2934.450,NI01MAX_0101,1,malaysian,1,malaysian,same,code_switched
NI01MAX_0101_2935.204_2938.757,NI01MAX_0101,1,malaysian,1,malaysian,same,code_switched
NI01MAX_0101_2938.757_2943.307,NI01MAX_0101,1,malaysian,1,malaysian,same,code_switched
NI01MAX_0101_2943.307_2944.664,NI01MAX_0101,1,malaysian,1,malaysian,same,monolingual_EN
NI01MAX_0101_2944.664_2946.049,NI01MAX_0101,1,malaysian,1,malaysian,same,code_switched
NI01MAX_0101_2955.024_2955.543,NI01MAX_0101,1,malaysian,1,malaysian,same,monolingual_ZH
NI01MAX_0101_2957.328_2967.060,NI01MAX_0101,1,malaysian,1,malaysian,same,code_switched
NI01MAX_0101_2967.491_2968.171,NI01MAX_0101,1,malaysian,1,malaysian,same,monolingual_ZH
NI01MAX_0101_2970.111_2974.264,NI01MAX_0101,1,malaysian,1,malaysian,same,code_switched
NI01MAX_0101_2974.264_2981.966,NI01MAX_0101,1,malaysian,1,malaysian,same,code_switched
NI01MAX_0101_2981.966_2986.083,NI01MAX_0101,1,malaysian,1,malaysian,same,code_switched
NI01MAX_0101_2986.372_2995.601,NI01MAX_0101,1,malaysian,1,malaysian,same,code_switched
NI01MAX_0101_2995.601_2997.680,NI01MAX_0101,1,malaysian,1,malaysian,same,monolingual_EN
NI01MAX_0101_2998.128_3003.308,NI01MAX_0101,1,malaysian,1,malaysian,same,code_switched
NI01MAX_0101_3007.362_3021.056,NI01MAX_0101,1,malaysian,1,malaysian,same,code_switched
NI01MAX_0101_3026.643_3028.865,NI01MAX_0101,1,malaysian,1,malaysian,same,code_switched
NI01MAX_0101_3029.240_3031.700,NI01MAX_0101,1,malaysian,1,malaysian,same,monolingual_EN
NI01MAX_0101_3031.700_3039.362,NI01MAX_0101,1,malaysian,1,malaysian,same,code_switched
NI01MAX_0101_3042.935_3053.430,NI01MAX_0101,1,malaysian,1,malaysian,same,code_switched
NI01MAX_0101_3054.741_3058.406,NI01MAX_0101,1,malaysian,1,malaysian,same,code_switched
NI01MAX_0101_3062.782_3063.968,NI01MAX_0101,1,malaysian,1,malaysian,same,code_switched
NI01MAX_0101_3064.380_3065.736,NI01MAX_0101,1,malaysian,1,malaysian,same,code_switched
NI01MAX_0101_3067.381_3068.169,NI01MAX_0101,1,malaysian,1,malaysian,same,monolingual_EN
NI01MAX_0101_3068.169_3080.948,NI01MAX_0101,1,malaysian,1,malaysian,same,code_switched
NI01MAX_0101_3081.167_3089.892,NI01MAX_0101,1,malaysian,1,malaysian,same,code_switched
NI01MAX_0101_3093.889_3099.072,NI01MAX_0101,1,malaysian,1,malaysian,same,code_switched
NI01MAX_0101_3100.224_3101.147,NI01MAX_0101,1,malaysian,1,malaysian,same,monolingual_EN
NI01MAX_0101_3101.147_3101.928,NI01MAX_0101,1,malaysian,1,malaysian,same,code_switched
NI01MAX_0101_3104.310_3106.970,NI01MAX_0101,1,malaysian,1,malaysian,same,code_switched
NI01MAX_0101_3107.323_3109.825,NI01MAX_0101,1,malaysian,1,malaysian,same,code_switched
NI01MAX_0101_3111.557_3112.538,NI01MAX_0101,1,malaysian,1,malaysian,same,code_switched
NI01MAX_0101_3113.432_3116.578,NI01MAX_0101,1,malaysian,1,malaysian,same,code_switched
NI01MAX_0101_3121.798_3124.470,NI01MAX_0101,1,malaysian,1,malaysian,same,code_switched
NI01MAX_0101_3125.228_3126.946,NI01MAX_0101,1,malaysian,1,malaysian,same,code_switched
NI01MAX_0101_3127.306_3128.259,NI01MAX_0101,1,malaysian,1,malaysian,same,monolingual_ZH
NI01MAX_0101_3128.798_3136.195,NI01MAX_0101,1,malaysian,1,malaysian,same,code_switched
NI01MAX_0101_3145.835_3156.044,NI01MAX_0101,1,malaysian,1,malaysian,same,code_switched
NI01MAX_0101_3157.800_3167.179,NI01MAX_0101,1,malaysian,1,malaysian,same,code_switched
NI01MAX_0101_3167.490_3170.549,NI01MAX_0101,1,malaysian,1,malaysian,same,monolingual_ZH
NI01MAX_0101_3173.608_3180.304,NI01MAX_0101,1,malaysian,1,malaysian,same,code_switched
NI01MAX_0101_3182.531_3191.759,NI01MAX_0101,1,malaysian,1,malaysian,same,code_switched
NI01MAX_0101_3192.412_3194.894,NI01MAX_0101,1,malaysian,1,malaysian,same,code_switched
NI01MAX_0101_3203.889_3205.855,NI01MAX_0101,1,malaysian,1,malaysian,same,monolingual_ZH
NI01MAX_0101_3205.855_3206.354,NI01MAX_0101,1,malaysian,1,malaysian,same,monolingual_ZH
NI01MAX_0101_3207.643_3223.808,NI01MAX_0101,1,malaysian,1,malaysian,same,code_switched
NI01MAX_0101_3227.032_3227.898,NI01MAX_0101,1,malaysian,1,malaysian,same,monolingual_EN
NI01MAX_0101_3229.667_3233.137,NI01MAX_0101,1,malaysian,1,malaysian,same,code_switched
NI01MAX_0101_3233.489_3238.683,NI01MAX_0101,1,malaysian,1,malaysian,same,code_switched
NI01MAX_0101_3240.022_3250.910,NI01MAX_0101,1,malaysian,1,malaysian,same,code_switched
NI01MAX_0101_3251.691_3255.847,NI01MAX_0101,1,malaysian,1,malaysian,same,monolingual_ZH
NI01MAX_0101_3263.263_3266.855,NI01MAX_0101,1,malaysian,1,malaysian,same,code_switched
NI01MAX_0101_3268.090_3272.582,NI01MAX_0101,1,malaysian,1,malaysian,same,code_switched
NI01MAX_0101_3274.222_3275.787,NI01MAX_0101,1,malaysian,1,malaysian,same,code_switched
NI01MAX_0101_3276.531_3280.144,NI01MAX_0101,1,malaysian,1,malaysian,same,code_switched
NI01MAX_0101_3283.313_3287.295,NI01MAX_0101,1,malaysian,1,malaysian,same,code_switched
NI01MAX_0101_3287.295_3297.883,NI01MAX_0101,1,malaysian,1,malaysian,same,code_switched
NI01MAX_0101_3298.521_3303.783,NI01MAX_0101,1,malaysian,1,malaysian,same,monolingual_ZH
NI01MAX_0101_3305.188_3310.048,NI01MAX_0101,1,malaysian,1,malaysian,same,monolingual_ZH
NI01MAX_0101_3310.421_3311.403,NI01MAX_0101,1,malaysian,1,malaysian,same,monolingual_ZH
NI01MAX_0101_3316.848_3318.535,NI01MAX_0101,1,malaysian,1,malaysian,same,code_switched
NI01MAX_0101_3319.679_3320.785,NI01MAX_0101,1,malaysian,1,malaysian,same,monolingual_EN
NI01MAX_0101_3320.785_3327.341,NI01MAX_0101,1,malaysian,1,malaysian,same,code_switched
NI02FAX_0101_1.710_2.807,NI02FAX_0101,2,malaysian,,,different,monolingual_ZH
NI02FAX_0101_2.807_4.221,NI02FAX_0101,2,malaysian,2,malaysian,same,monolingual_EN
NI02FAX_0101_4.221_8.030,NI02FAX_0101,2,malaysian,2,malaysian,same,monolingual_ZH
NI02FAX_0101_9.704_12.414,NI02FAX_0101,2,malaysian,2,malaysian,same,monolingual_ZH
NI02FAX_0101_13.427_14.802,NI02FAX_0101,2,malaysian,2,malaysian,same,monolingual_ZH
NI02FAX_0101_14.985_18.188,NI02FAX_0101,2,malaysian,2,malaysian,same,code_switched
NI02FAX_0101_19.545_25.359,NI02FAX_0101,2,malaysian,2,malaysian,same,code_switched
NI02FAX_0101_25.894_28.079,NI02FAX_0101,2,malaysian,2,malaysian,same,code_switched
NI02FAX_0101_28.483_32.830,NI02FAX_0101,2,malaysian,2,malaysian,same,code_switched
NI02FAX_0101_37.054_37.862,NI02FAX_0101,2,malaysian,2,malaysian,same,monolingual_ZH
NI02FAX_0101_43.490_51.474,NI02FAX_0101,2,malaysian,2,malaysian,same,code_switched
NI02FAX_0101_55.711_60.021,NI02FAX_0101,2,malaysian,2,malaysian,same,code_switched
NI02FAX_0101_60.873_62.351,NI02FAX_0101,2,malaysian,2,malaysian,same,monolingual_ZH
NI02FAX_0101_65.144_68.813,NI02FAX_0101,2,malaysian,2,malaysian,same,monolingual_EN
NI02FAX_0101_72.103_75.331,NI02FAX_0101,2,malaysian,2,malaysian,same,code_switched
NI02FAX_0101_79.571_83.141,NI02FAX_0101,2,malaysian,2,malaysian,same,code_switched
NI02FAX_0101_83.382_93.578,NI02FAX_0101,2,malaysian,2,malaysian,same,code_switched
NI02FAX_0101_93.578_96.998,NI02FAX_0101,2,malaysian,2,malaysian,same,code_switched
NI02FAX_0101_98.730_101.500,NI02FAX_0101,2,malaysian,2,malaysian,same,monolingual_ZH
NI02FAX_0101_103.072_107.452,NI02FAX_0101,2,malaysian,2,malaysian,same,code_switched
NI02FAX_0101_107.452_109.178,NI02FAX_0101,2,malaysian,2,malaysian,same,code_switched
NI02FAX_0101_109.822_111.242,NI02FAX_0101,2,malaysian,2,malaysian,same,code_switched
NI02FAX_0101_112.382_113.932,NI02FAX_0101,2,malaysian,2,malaysian,same,code_switched
NI02FAX_0101_114.103_116.466,NI02FAX_0101,2,malaysian,2,malaysian,same,code_switched
NI02FAX_0101_117.595_120.560,NI02FAX_0101,2,malaysian,2,malaysian,same,code_switched
NI02FAX_0101_123.198_128.698,NI02FAX_0101,2,malaysian,2,malaysian,same,code_switched
NI02FAX_0101_131.998_135.758,NI02FAX_0101,2,malaysian,2,malaysian,same,code_switched
NI02FAX_0101_136.339_140.206,NI02FAX_0101,2,malaysian,2,malaysian,same,monolingual_ZH
NI02FAX_0101_141.520_143.582,NI02FAX_0101,2,malaysian,2,malaysian,same,monolingual_ZH
NI02FAX_0101_146.930_150.970,NI02FAX_0101,2,malaysian,2,malaysian,same,code_switched
NI02FAX_0101_152.897_158.350,NI02FAX_0101,2,malaysian,2,malaysian,same,code_switched
NI02FAX_0101_159.389_161.813,NI02FAX_0101,2,malaysian,2,malaysian,same,monolingual_ZH
NI02FAX_0101_163.280_167.840,NI02FAX_0101,2,malaysian,2,malaysian,same,code_switched
NI02FAX_0101_171.530_171.905,NI02FAX_0101,2,malaysian,2,malaysian,same,monolingual_ZH
NI02FAX_0101_175.801_180.390,NI02FAX_0101,2,malaysian,2,malaysian,same,monolingual_ZH
